panel_id,granularity,period_start,period_end,from_node_id,to_node_id,role_canonical,layer,certainty,evidence_tier,spell_id
yearly:2009,yearly,2009-01-01,2009-12-31,PERSON_AREM_SOFIEN,CO_CONFORT_ROTIN,gerant,corporate,certain,gazette_dated,SP_a8b681ac1449a8fe357a
yearly:2009,yearly,2009-01-01,2009-12-31,PERSON_ELABIDINE_MOHAMED_ZINE,CO_MOHAMED_ZINE_EL_ABIDINE_CIE,gerant,corporate,certain,gazette_dated,SP_83e7e38c46d9ae60fd25
yearly:2009,yearly,2009-01-01,2009-12-31,PERSON_DOUIRI_ALI_TRIKI,CO_DIAGNOSTIC_MAINTENANCE_MATERIELS,gerant,corporate,certain,gazette_dated,SP_668f7a205c689ff5655f
yearly:2009,yearly,2009-01-01,2009-12-31,PERSON_CHAABANE_FAOUZI,CO_CMR_AUDIT,gerant,corporate,certain,gazette_dated,SP_5f6d0fc956aa31503f52
yearly:2009,yearly,2009-01-01,2009-12-31,PERSON_NASR_MOHAMED,CO_LIFE,representant,corporate,possible,gazette_dated,SP_a3f058be1d86089b2290
yearly:2009,yearly,2009-01-01,2009-12-31,PERSON_TRABELSI_MOHAMED,CO_TRA_SERVICES,gerant,corporate,certain,gazette_dated,SP_a4e0a4e8db9b78c1b348
yearly:2009,yearly,2009-01-01,2009-12-31,PERSON_BENYEDER_HAKIM,CO_COMAR_IMMOBILIERE,gerant,corporate,certain,gazette_dated,SP_905ae72742e554f8acfa
yearly:2009,yearly,2009-01-01,2009-12-31,PERSON_BOUATAY_MOHSEN,CO_GROUPE_BOUATAY_CONFECTION,gerant,corporate,certain,gazette_dated,SP_37f169441737003c333e
yearly:2009,yearly,2009-01-01,2009-12-31,PERSON_BENAYED_MALIKA,CO_COMPAGNIE_TUNISIENNE_CHIMIE_INDUSTRIELLE,gerant,corporate,certain,gazette_dated,SP_0d393ec0658d406d755c
yearly:2009,yearly,2009-01-01,2009-12-31,PERSON_ABDELMOUMEN_HEDI,CO_BANQUE_FRANCO_TUNISIENNE,president_ca,corporate,certain,gazette_dated,SP_569edda6ec47549b5a69
yearly:2009,yearly,2009-01-01,2009-12-31,PERSON_BENOTHMAN_OMRANE,CO_EXPRESS_ASCENSEUR,gerant,corporate,certain,gazette_dated,SP_69d7e2f83a58ebcb7dab
yearly:2009,yearly,2009-01-01,2009-12-31,PERSON_MEDEB_MOHAMED_ALI,CO_COMPAGNIE_FROMAGERE,pdg,corporate,certain,gazette_dated,SP_2421b4ecc96ba60eb06f
yearly:2009,yearly,2009-01-01,2009-12-31,PERSON_TRIKI_MOHAMED,CO_GENERALE_PROTECTION,gerant,corporate,certain,gazette_dated,SP_17698d1ec3873f00e139
yearly:2009,yearly,2009-01-01,2009-12-31,PERSON_TRIKI_MOHAMED,CO_HYGIENE_SANTE,gerant,corporate,possible,gazette_dated,SP_653f86ac9d736560a99e
yearly:2009,yearly,2009-01-01,2009-12-31,PERSON_ABDENADHER_ISAM,CO_CONFORT,gerant,corporate,possible,gazette_dated,SP_dde34793cb891a6f526e
yearly:2009,yearly,2009-01-01,2009-12-31,PERSON_CHAABANE_ISMAIL,CO_ISMAIL_CHAABANE_CIE,gerant,corporate,certain,gazette_dated,SP_63e8489e496c98d04b9e
yearly:2009,yearly,2009-01-01,2009-12-31,PERSON_ZAHAF_SLAHEDINE,CO_AGRICOLE_GARGOURI,commissaire_aux_comptes,corporate,certain,gazette_dated,SP_f1d978035105f8ad1828
yearly:2009,yearly,2009-01-01,2009-12-31,PERSON_BENAYED_AHMED,CO_EXOTICA,gerant,corporate,certain,gazette_dated,SP_fc4ffcff0cb0b8664ad5
yearly:2009,yearly,2009-01-01,2009-12-31,PERSON_ENAJARI_SAMI,CO_ENNAJJARI_FRERES,gerant,corporate,certain,gazette_dated,SP_54cbcb053d4888a3da1b
yearly:2009,yearly,2009-01-01,2009-12-31,PERSON_BENAHMED_HICHEM,CO_ESSAADA_CONFECTION,gerant,corporate,certain,gazette_dated,SP_2b188996c483fae0e10e
yearly:2009,yearly,2009-01-01,2009-12-31,PERSON_TRIKI_SAMI,CO_INTERNATIONAL_SERVICES_TRANSPORT_MANUTENTION,gerant,corporate,certain,gazette_dated,SP_81b4c1bd48a81c2c155d
yearly:2009,yearly,2009-01-01,2009-12-31,PERSON_MHIRI_SAMI,CO_BUANDERIE_CENTRALE_EL_MOURADI,gerant,corporate,certain,gazette_dated,SP_cf6854ee9d7755218455
yearly:2009,yearly,2009-01-01,2009-12-31,PERSON_CHAABANE_WASIM,CO_IMPRIMERIE_EL_HABIB,gerant,corporate,certain,gazette_dated,SP_43e7e4c7386f1dde8fb3
yearly:2009,yearly,2009-01-01,2009-12-31,PERSON_SAIDI_AHMED,CO_BIO_ENERGY_TUNISIA,fondateur,corporate,certain,gazette_dated,SP_69f404080af63ddfd1ac
yearly:2009,yearly,2009-01-01,2009-12-31,PERSON_ZOUARI_SLIM,CO_MEDICAL_PHARMACEUTICAL_SERVICE,gerant,corporate,certain,gazette_dated,SP_f3499cbe0eba7f101052
yearly:2009,yearly,2009-01-01,2009-12-31,PERSON_HAMROUNI_IKRAM,CO_HAMROUNI_TRAVEL_SERVICE,gerant,corporate,certain,gazette_dated,SP_7f10ea0c67f5fac7b932
yearly:2009,yearly,2009-01-01,2009-12-31,PERSON_DHAOUADI_KAMEL,CO_GLOBAL_SERVICES,gerant,corporate,possible,gazette_dated,SP_35657697b74f2a7f17e5
yearly:2009,yearly,2009-01-01,2009-12-31,PERSON_GUERMAZI_MOHAMED,CO_TUNISIENNE_FILTRES_MISFAT,dga,corporate,certain,gazette_dated,SP_7c9565c73816a433edff
yearly:2009,yearly,2009-01-01,2009-12-31,PERSON_HAMROUNI_MOHAMED_HABIB,CO_ARCADES,gerant,corporate,certain,gazette_dated,SP_f2289159d2b494b273f1
yearly:2009,yearly,2009-01-01,2009-12-31,PERSON_HAMAMI_JAMELEDINE,CO_AGRICOLE_MARGHERITA_SAMAR,gerant,corporate,certain,gazette_dated,SP_653f3c9748018ab1b74f
yearly:2009,yearly,2009-01-01,2009-12-31,PERSON_ABDELKEFI_AHMED,CO_TUNISIE_LEASING,president_ca,corporate,possible,gazette_dated,SP_5d6f6b019829fffedee2
yearly:2009,yearly,2009-01-01,2009-12-31,PERSON_MESTIRI_FETHI,CO_TUNISIE_LEASING,dg,corporate,possible,gazette_dated,SP_15fce0e90fbde352dde8
yearly:2009,yearly,2009-01-01,2009-12-31,PERSON_ZGHAL_HICHEM,CO_TUNISIE_LEASING,dga,corporate,possible,gazette_dated,SP_1b2174de187af37a8d29
yearly:2009,yearly,2009-01-01,2009-12-31,PERSON_BENAYED_ABDELWAHEB,CO_AGRICOLE_SABA,association_president,corporate,certain,gazette_dated,SP_1d4aa163e24a2d345248
yearly:2009,yearly,2009-01-01,2009-12-31,PERSON_DERBEL_FAYCEL,CO_MEA_INTERNET_GROUP,representant,corporate,probable,gazette_dated,SP_2ac7c26c9a676210e73e
yearly:2009,yearly,2009-01-01,2009-12-31,PERSON_HAMAMI_SAMI,CO_F_AST_ELEC,gerant,corporate,certain,gazette_dated,SP_96b2b6aa47c9a6b56f87
yearly:2009,yearly,2009-01-01,2009-12-31,PERSON_CHAABANE_RAJA,CO_PULIRE,gerant,corporate,certain,gazette_dated,SP_c5fa555090c705bac59b
yearly:2009,yearly,2009-01-01,2009-12-31,PERSON_HAMAMI_HABIB,CO_MIXER_TUNISIE,gerant,corporate,certain,gazette_dated,SP_9076455e6bc958de1591
yearly:2009,yearly,2009-01-01,2009-12-31,PERSON_MABROUK_MOHAMED_MARWEN,CO_HOTELIERE_GAMMARTH_NORD,president_ca,corporate,probable,gazette_dated,SP_3e6c91e8ceab01835cc4
yearly:2009,yearly,2009-01-01,2009-12-31,PERSON_ISMAIL_HICHEM,CO_IMPRIMERIE_EDICHEM,gerant,corporate,certain,gazette_dated,SP_82a63fbe3b2a117253ad
yearly:2009,yearly,2009-01-01,2009-12-31,PERSON_STA_LAZHAR,CO_BINA_CORP,pdg,corporate,possible,gazette_dated,SP_2fe51b53d31d87f304bf
yearly:2009,yearly,2009-01-01,2009-12-31,PERSON_MABROUK_FETHI_BENALI,CO_WISSAL_RENT_A_CAR,gerant,corporate,certain,gazette_dated,SP_8e36f33edaa9ddee3fbe
yearly:2009,yearly,2009-01-01,2009-12-31,PERSON_HAMAMI_CHEDLI,CO_EUROBAT_LOGISTIC,gerant,corporate,certain,gazette_dated,SP_200eecc08dacadf4c44f
yearly:2009,yearly,2009-01-01,2009-12-31,PERSON_GHERISI_RIDHA,CO_TUNISO_FRANCAISE_DECLAIRAGE,gerant,corporate,certain,gazette_dated,SP_2c00bffede59bca9f230
yearly:2009,yearly,2009-01-01,2009-12-31,PERSON_ABDELHANEN_ALA,CO_ALLEMAND_TUNISIENNE_COMMERCE,gerant,corporate,certain,gazette_dated,SP_4ee386687798058bc090
yearly:2009,yearly,2009-01-01,2009-12-31,PERSON_YAHIA_MOURAD_BENHADJ,CO_INSIDE,gerant,corporate,certain,gazette_dated,SP_08f4a1fde38829332fe9
yearly:2009,yearly,2009-01-01,2009-12-31,PERSON_GHARBI_IMED,CO_CIFE_WATER_ENERGY,gerant,corporate,certain,gazette_dated,SP_0466349d2122d964c5ef
yearly:2009,yearly,2009-01-01,2009-12-31,PERSON_SASI_KOUTHEIR,CO_SECURAS,dga,corporate,certain,gazette_dated,SP_312ed5a753915e924cc3
yearly:2009,yearly,2009-01-01,2009-12-31,PERSON_BOURICHA_ABDELHAMID,CO_AGRICOLE_SAOUEF,president_ca,corporate,possible,gazette_dated,SP_22eed8206f6f4238c26d
yearly:2009,yearly,2009-01-01,2009-12-31,PERSON_MABROUK_ALIA_BAKRI,CO_INTERBRANDS,gerant,corporate,probable,gazette_dated,SP_9830544b9b7283094375
yearly:2009,yearly,2009-01-01,2009-12-31,PERSON_CHAABANE_MOURAD,CO_NEW_PACK,unspecified,corporate,certain,gazette_dated,SP_88b96bc71acd50b0fcaf
yearly:2009,yearly,2009-01-01,2009-12-31,PERSON_JAIDANE_RIADH,CO_GROUPE_FORMATION_DINGENIERIE,unspecified,corporate,certain,gazette_dated,SP_82c55de28f5d0fb92109
yearly:2009,yearly,2009-01-01,2009-12-31,PERSON_FAKHFAKH_IMED,CO_ITALIEN_STYLE_DRISS,gerant,corporate,certain,gazette_dated,SP_c69326c932e4b636df09
yearly:2009,yearly,2009-01-01,2009-12-31,PERSON_JRAD_ABDERAZEK_KILANI,CO_GENERALE_LOCATION_ENGINS_SERVICES,cogerant,corporate,certain,gazette_dated,SP_3a1c9e959417132dce05
yearly:2009,yearly,2009-01-01,2009-12-31,PERSON_FOURATI_HICHEM,CO_TUNISIE_CABLES,dga,corporate,certain,gazette_dated,SP_962ec0ca1353e3faa0c8
yearly:2009,yearly,2009-01-01,2009-12-31,PERSON_KHEMAKHEM_MONCEF,CO_SANI_CONFORT,unspecified,corporate,certain,gazette_dated,SP_7792ac0382b119386e9b
yearly:2009,yearly,2009-01-01,2009-12-31,PERSON_KHEMAKHEM_MONCEF,CO_SANI_CONFORT,pdg,corporate,certain,gazette_dated,SP_514a85b886aae45f6380
yearly:2009,yearly,2009-01-01,2009-12-31,PERSON_SASI_MOURAD,CO_ALAA_SERVICES,gerant,corporate,possible,gazette_dated,SP_45794e920b78653aabcf
yearly:2009,yearly,2009-01-01,2009-12-31,PERSON_ELOUNI_SOFIENE,CO_SOPRACO,administrateur,corporate,certain,gazette_dated,SP_f0acb9595413efe50040
yearly:2009,yearly,2009-01-01,2009-12-31,PERSON_ZOUARI_MOHAMED,CO_PROMED,cogerant,corporate,certain,gazette_dated,SP_0b5a575300b45e7af843
yearly:2009,yearly,2009-01-01,2009-12-31,PERSON_ZOUARI_NIZAR_BENHAMED,CO_SEMOBAT_MEUBLES,gerant,corporate,certain,gazette_dated,SP_004b994bf09f10ffbb9e
yearly:2009,yearly,2009-01-01,2009-12-31,PERSON_CHAABANE_SONIA,CO_ESPACE_ARTS,gerant,corporate,certain,gazette_dated,SP_d186fa1a81c7b8c3a6a9
yearly:2009,yearly,2009-01-01,2009-12-31,PERSON_TRIKI_ADEL,CO_HSSAN_DISTRIBUTION,gerant,corporate,certain,gazette_dated,SP_6c539a6d96cbb85774d2
yearly:2009,yearly,2009-01-01,2009-12-31,PERSON_DRIS_HICHEM_BENMHAMED,CO_ESSALAMA_SICAF,president_ca,corporate,certain,gazette_dated,SP_61cee9c8eceefb314e50
yearly:2009,yearly,2009-01-01,2009-12-31,PERSON_CHAKIR_BRAHIM,CO_ITALIAN_STYLE,gerant,corporate,certain,gazette_dated,SP_78851774350c5535a699
yearly:2009,yearly,2009-01-01,2009-12-31,PERSON_JEBNOUN_MOHAMED_HEDI,ORGMENTION_Société Nouvelle Oued Rihane,gerant,corporate,certain,gazette_dated,SP_8fab733f29cf667b65cb
yearly:2009,yearly,2009-01-01,2009-12-31,PERSON_MAHJOUB_MOHAMED_SAHBI,ORGMENTION_Société Nouvelle Oued Rihane,dg,corporate,probable,gazette_dated,SP_4e029a50e9f807ed6735
yearly:2009,yearly,2009-01-01,2009-12-31,PERSON_MHABRACH_SOUMAYA,CO_TECHNOFLEX_INDUSTRIE,gerant,corporate,certain,gazette_dated,SP_f687b474c4510524a958
yearly:2009,yearly,2009-01-01,2009-12-31,PERSON_BENCHAABANE_NAAMA_ELOUMI,CO_SOTEE,administrateur,corporate,probable,gazette_dated,SP_8bac67bfd21db58dfda9
yearly:2009,yearly,2009-01-01,2009-12-31,PERSON_HACHICHA_MOHSEN,CO_MEUNIERE_TUNISIENNE,unspecified,corporate,certain,gazette_dated,SP_955d05f3e3c9fa3d6d34
yearly:2009,yearly,2009-01-01,2009-12-31,PERSON_HACHICHA_FETHI,CO_MEUNIERE_TUNISIENNE,unspecified,corporate,certain,gazette_dated,SP_cfebb0657347f528bfbb
yearly:2009,yearly,2009-01-01,2009-12-31,PERSON_HACHICHA_SOUHAIL,CO_MEUNIERE_TUNISIENNE,unspecified,corporate,certain,gazette_dated,SP_af83e06bd54d1e38ca8c
yearly:2009,yearly,2009-01-01,2009-12-31,PERSON_HACHICHA_SAMI,CO_MEUNIERE_TUNISIENNE,unspecified,corporate,certain,gazette_dated,SP_c9ecc032b9662de11147
yearly:2009,yearly,2009-01-01,2009-12-31,PERSON_SOUA_ZIED,CO_TANNERIE_GAFSA,administrateur,corporate,certain,gazette_dated,SP_631613f326c7af0f5ad8
yearly:2009,yearly,2009-01-01,2009-12-31,PERSON_LOSI_FRANCO,CO_LAFF,gerant,corporate,certain,gazette_dated,SP_6cd8f2e573616e97730e
yearly:2009,yearly,2009-01-01,2009-12-31,PERSON_TRIKI_MOHAMED,CO_EPARGNE_PARTENARIAT_INVESTISSEMENT,dg,corporate,certain,gazette_dated,SP_330452a7992568ced365
yearly:2009,yearly,2009-01-01,2009-12-31,PERSON_YOUNES_MOHAMED,CO_SOTUMEX,gerant,corporate,certain,gazette_dated,SP_70f7b34f1d3d9a21f912
yearly:2009,yearly,2009-01-01,2009-12-31,PERSON_AREM_JAMEL,CO_PROMOTION_IMMOBILIERE,gerant,corporate,certain,gazette_dated,SP_94fd12367342155fe6df
yearly:2009,yearly,2009-01-01,2009-12-31,PERSON_NOOMEN_ZIED,CO_VILLA_ITALIA,gerant,corporate,certain,gazette_dated,SP_e19cf37ffb0c58221c89
yearly:2009,yearly,2009-01-01,2009-12-31,PERSON_SAIDI_AHMED,CO_BIO_ENERGY_TUNISIA,pdg,corporate,certain,gazette_dated,SP_b5742ba6ea6c2257de10
yearly:2009,yearly,2009-01-01,2009-12-31,PERSON_KHEMIRI_ANIS,CO_HUILERIE_NORD_OUEST,administrateur,corporate,certain,gazette_dated,SP_85d94065b278c121714f
yearly:2009,yearly,2009-01-01,2009-12-31,PERSON_KHEMIRI_IMEN,CO_HUILERIE_NORD_OUEST,administrateur,corporate,certain,gazette_dated,SP_4c19e7418eddd200d115
yearly:2009,yearly,2009-01-01,2009-12-31,PERSON_KHEMIRI_ANIS,CO_HUILERIE_NORD_OUEST,pdg,corporate,certain,gazette_dated,SP_ebae18d6cb095dc28f67
yearly:2009,yearly,2009-01-01,2009-12-31,PERSON_HAMROUNI_RACHID,CO_CHIMICOULEURS_PEINTURE,gerant,corporate,certain,gazette_dated,SP_935ac2733ea17e1f54de
yearly:2009,yearly,2009-01-01,2009-12-31,PERSON_BENAYED_ABDELWAHEB,CO_YASMINE,president_ca,corporate,possible,gazette_dated,SP_66366eca7f22fa044f35
yearly:2009,yearly,2009-01-01,2009-12-31,PERSON_AMAT_JUAN_MOLINS,CO_SOTACIB_KAIROUAN,president_ca,corporate,certain,gazette_dated,SP_97def0958128bab06471
yearly:2009,yearly,2009-01-01,2009-12-31,PERSON_AMAT_JUAN_MOLINS,CO_SOTACIB_KAIROUAN,administrateur,corporate,certain,gazette_dated,SP_d5e457f16740f837f466
yearly:2009,yearly,2009-01-01,2009-12-31,PERSON_PASTRE_OLIVIER,CO_INTERNATIONAL_MAGHREB_MERCHANT_BANK,administrateur,corporate,certain,gazette_dated,SP_cb837a8bca797e554c1e
yearly:2009,yearly,2009-01-01,2009-12-31,PERSON_BOUSNINA_KACEM,CO_INTERNATIONAL_MAGHREB_MERCHANT_BANK,administrateur,corporate,certain,gazette_dated,SP_a7f45796ac92cba3fede
yearly:2009,yearly,2009-01-01,2009-12-31,PERSON_BENMUSTAPHA_SAID,CO_INTERNATIONAL_MAGHREB_MERCHANT_BANK,administrateur,corporate,certain,gazette_dated,SP_87f21a7103b7733af542
yearly:2009,yearly,2009-01-01,2009-12-31,PERSON_BENBOUZID_FERID,CO_INTERNATIONAL_MAGHREB_MERCHANT_BANK,administrateur,corporate,certain,gazette_dated,SP_0db220feb64cb72cf7f5
yearly:2009,yearly,2009-01-01,2009-12-31,PERSON_HAMAMI_KHALED,CO_SOTAS,gerant,corporate,possible,gazette_dated,SP_82feafebd77f1952e56a
yearly:2009,yearly,2009-01-01,2009-12-31,PERSON_ELAREM_MOHAMED,CO_AUTOTEC,gerant,corporate,possible,gazette_dated,SP_e2b395290f7649c571bd
yearly:2009,yearly,2009-01-01,2009-12-31,PERSON_TRIKI_MOHAMED_TAREK,CO_INDUSTRIELLE_DEXPLOITATION_MATIERES_ORGANIQUES_SIEMO,gerant,corporate,certain,gazette_dated,SP_2cdfd31cf902f2c831f2
yearly:2009,yearly,2009-01-01,2009-12-31,PERSON_BOURICHA_ANIS,CO_BATIMENT_SERVICES,gerant,corporate,certain,gazette_dated,SP_cf05fac81a82991bd744
yearly:2009,yearly,2009-01-01,2009-12-31,PERSON_BENAYED_ABDELWAHEB,CO_ALMES,association_president,corporate,certain,gazette_dated,SP_abf792e5c5fefdd07363
yearly:2009,yearly,2009-01-01,2009-12-31,PERSON_BOURICHA_ABDELHAMID,CO_DAKHLA,association_president,corporate,certain,gazette_dated,SP_387b1e6ed9eb98efe0c5
yearly:2009,yearly,2009-01-01,2009-12-31,PERSON_AMAR_ABDELMAJID,CO_INDUSTRIELLE_ARTICLES_METALLIQUES_SIAM,president_ca,corporate,certain,gazette_dated,SP_bb3848d1efe052fb3302
yearly:2009,yearly,2009-01-01,2009-12-31,PERSON_JERBI_MOHAMED,CO_AGRO_EXPORT,gerant,corporate,possible,gazette_dated,SP_58215947091e83189719
yearly:2009,yearly,2009-01-01,2009-12-31,PERSON_BENAYED_SLIM,CO_EL_HADAYEK,gerant,corporate,certain,gazette_dated,SP_1999d0c57b41c97fa1e0
yearly:2009,yearly,2009-01-01,2009-12-31,PERSON_HNIHINA_TAIEB,CO_FRATERNITE_FRANCO_TUNISIENNE,cogerant,corporate,certain,gazette_dated,SP_6da93f0a8f4f272183e8
yearly:2009,yearly,2009-01-01,2009-12-31,PERSON_MAMOU_PATRICK_CHARLES,CO_BIO_LIQUIDES_TUNISIE,gerant,corporate,certain,gazette_dated,SP_6eb588b99ca593ff8ecc
yearly:2009,yearly,2009-01-01,2009-12-31,PERSON_HAMAMI_MOEZ,CO_NOUVEL_HORIZON_PLUS,gerant,corporate,certain,gazette_dated,SP_9594a4fd2c0e70c1aac9
yearly:2009,yearly,2009-01-01,2009-12-31,PERSON_KILANI_RAFIK,CO_MEDICIS_INTERNATIONAL,cogerant,corporate,possible,gazette_dated,SP_d41c229c519fb0b1b567
yearly:2009,yearly,2009-01-01,2009-12-31,PERSON_KILANI_LASAAD,CO_MEDICIS_INTERNATIONAL,cogerant,corporate,possible,gazette_dated,SP_cb2ab4776f83c1f0b957
yearly:2009,yearly,2009-01-01,2009-12-31,PERSON_HAMAMI_TAOUFIK,CO_PRINCE_FRUIT,gerant,corporate,certain,gazette_dated,SP_15a549c1b21f9431fc1c
yearly:2009,yearly,2009-01-01,2009-12-31,PERSON_NASRI_KAMEL,CO_LINDA_APPAREIL_FASHION_SOLAF,gerant,corporate,certain,gazette_dated,SP_f538008ce5c98716c4ab
yearly:2009,yearly,2009-01-01,2009-12-31,PERSON_NEJI_KAMEL,CO_UNION_INTERNATIONALE_BANQUE,dg,corporate,certain,gazette_dated,SP_b21c6a0722495c61f511
yearly:2009,yearly,2009-01-01,2009-12-31,PERSON_LAHMAR_MOHAMED,CO_DESIGN,gerant,corporate,possible,gazette_dated,SP_7515040792d749147528
yearly:2009,yearly,2009-01-01,2009-12-31,PERSON_BENAYED_SLIM,CO_ASTER_INFORMATIQUE,association_president,corporate,certain,gazette_dated,SP_aaab350630f65c301a2d
yearly:2009,yearly,2009-01-01,2009-12-31,PERSON_BRIGUI_MOHAMED,CO_COMPAGNIE_INTERNATIONALE_LEASING,pdg,corporate,certain,gazette_dated,SP_3ac57df8e1fc17d7c09d
yearly:2009,yearly,2009-01-01,2009-12-31,PERSON_SOUKI_SALAH,CO_COMPAGNIE_INTERNATIONALE_LEASING,dga,corporate,certain,gazette_dated,SP_cc4ba3be9ca755482d7c
yearly:2009,yearly,2009-01-01,2009-12-31,PERSON_TRIKI_MOHAMED,CO_CHAABENE_IMMOBILIERE,gerant,corporate,certain,gazette_dated,SP_de10cdeda432d7579706
yearly:2009,yearly,2009-01-01,2009-12-31,PERSON_LINCZOWSKI_ERIC,CO_FINISHING_INTERNATIONAL_COMPANY,pdg,corporate,certain,gazette_dated,SP_51eb6653bd08051283db
yearly:2009,yearly,2009-01-01,2009-12-31,PERSON_FERIDOUNI_FARHANE,CO_MEDITERRANEAN_GATE_DEVELOPMENT_COMPANY,pdg,corporate,certain,gazette_dated,SP_5fd010778f49708d4e45
yearly:2009,yearly,2009-01-01,2009-12-31,PERSON_ABOUGAZALEH_WASFI,CO_MEDITERRANEAN_GATE_DEVELOPMENT_COMPANY,dga,corporate,certain,gazette_dated,SP_0b82c1a2147c71aaf98b
yearly:2009,yearly,2009-01-01,2009-12-31,PERSON_ZOUARI_TAREK,CO_EXACTT,gerant,corporate,certain,gazette_dated,SP_9dcc688c33cd317bb23d
yearly:2009,yearly,2009-01-01,2009-12-31,PERSON_BONTAZ_PHILIPE,CO_LEMAN_INDUSTRIE_CONNECTIQUE,pdg,corporate,certain,gazette_dated,SP_255b617241e242d4c17e
yearly:2009,yearly,2009-01-01,2009-12-31,PERSON_BELKHIRIA_KAMEL,CO_FLEXO_PRINT,unspecified,corporate,certain,gazette_dated,SP_ba0a4d990ef5692f481c
yearly:2009,yearly,2009-01-01,2009-12-31,PERSON_BELKHIRIA_KAMEL,CO_FLEXO_PRINT,president_ca,corporate,certain,gazette_dated,SP_cb587e2d3418e09a2a38
yearly:2009,yearly,2009-01-01,2009-12-31,PERSON_TRABELSI_ABDELMONAEM,CO_CONGELATION_TOUS_PRODUITS_PECHE_AGRICOLE_SOCEPA,unspecified,corporate,possible,gazette_dated,SP_6d5ea82818e14df23c50
yearly:2009,yearly,2009-01-01,2009-12-31,PERSON_MHENI_LEILA,CO_CONGELATION_TOUS_PRODUITS_PECHE_AGRICOLE_SOCEPA,unspecified,corporate,possible,gazette_dated,SP_cf9c7cd58c8fbafcc1a9
yearly:2009,yearly,2009-01-01,2009-12-31,PERSON_TRABELSI_SOUAD,CO_CONGELATION_TOUS_PRODUITS_PECHE_AGRICOLE_SOCEPA,unspecified,corporate,possible,gazette_dated,SP_97ea36a9c630a12c66ec
yearly:2009,yearly,2009-01-01,2009-12-31,PERSON_HAMAMI_MOUNIR,CO_COMPTOIR_GENERAL_INDUSTRIEL_COMMERCIAL_COGIC,gerant,corporate,probable,gazette_dated,SP_77c4d1c900c316f7607a
yearly:2009,yearly,2009-01-01,2009-12-31,PERSON_DERBEL_FAYCEL,CO_COMPTOIR_GENERAL_INDUSTRIEL_COMMERCIAL_COGIC,commissaire_aux_comptes,corporate,probable,gazette_dated,SP_62aa52b68d3a71993f22
yearly:2009,yearly,2009-01-01,2009-12-31,PERSON_SASI_DHOUA_CHAKROUN,CO_ESPACE_CREATION,gerant,corporate,certain,gazette_dated,SP_2455d909e674305bf0a2
yearly:2009,yearly,2009-01-01,2009-12-31,PERSON_ZOUARI_MOHAMED,CO_DHILEL_IMMOBILIERE,gerant,corporate,certain,gazette_dated,SP_e55f0cd1a73eb0ffb3c7
yearly:2009,yearly,2009-01-01,2009-12-31,PERSON_TRABELSI_MOHAMED,CO_TRANSPORT_NORD_AFRIQUE_CARGO,gerant,corporate,certain,gazette_dated,SP_46dd01eb2bbf7b7f124f
yearly:2009,yearly,2009-01-01,2009-12-31,PERSON_KAMOUN_HEDI,CO_ARDI_RESEARCH_2C,gerant,corporate,certain,gazette_dated,SP_83c52a141f4cdc56f75b
yearly:2009,yearly,2009-01-01,2009-12-31,PERSON_ZOUARI_RADHIA,CO_CHAIMA,gerant,corporate,possible,gazette_dated,SP_f050148d8f3782238485
yearly:2009,yearly,2009-01-01,2009-12-31,PERSON_KALAI_AMEUR,CO_MERSA,dg,corporate,probable,gazette_dated,SP_2aabad489026d701d793
yearly:2009,yearly,2009-01-01,2009-12-31,PERSON_MABROUK_HABIB,CO_DALIA,administrateur,corporate,probable,gazette_dated,SP_8e65be39f69d528f20d1
yearly:2009,yearly,2009-01-01,2009-12-31,PERSON_TOUNISI_BILEL,CO_TOUNSI_CONFECTION_TOUTEX,gerant,corporate,certain,gazette_dated,SP_d4d679d95a8d1de24391
yearly:2009,yearly,2009-01-01,2009-12-31,PERSON_HAMROUNI_MOUNIR,CO_NEW_STAR_IMMOBILIERE,gerant,corporate,probable,gazette_dated,SP_66e0865a44ccd92c2a43
yearly:2009,yearly,2009-01-01,2009-12-31,PERSON_ZGHIDI_ADNENE,CO_ALHIFADH_SICAV,commissaire_aux_comptes,corporate,certain,gazette_dated,SP_62c90b7c82d8f1221804
yearly:2009,yearly,2009-01-01,2009-12-31,PERSON_SBAA_HAFEDH,CO_ALHIFADH_SICAV,dg,corporate,certain,gazette_dated,SP_61edb2cdc50f2a2108f6
yearly:2009,yearly,2009-01-01,2009-12-31,PERSON_ZERZERI_HEDI,CO_ALIMEX,gerant,corporate,certain,gazette_dated,SP_e1ff08aa0865b0b94636
yearly:2009,yearly,2009-01-01,2009-12-31,PERSON_KILANI_LASAAD,CO_MEDICIS_SERVICE,gerant,corporate,certain,gazette_dated,SP_2802da19534b57f91bbb
yearly:2009,yearly,2009-01-01,2009-12-31,PERSON_TRIKI_MOHAMED_RIADH,CO_MAGHREBINE_TRAVAUX_PUBLICS_EN_ABREGE_SOMATRAP,gerant,corporate,certain,gazette_dated,SP_687d7881aec13cb3777d
yearly:2009,yearly,2009-01-01,2009-12-31,PERSON_DAOUD_RADHI,CO_BRIQUETERIE_DAOUD_SOBRIDA,gerant,corporate,certain,gazette_dated,SP_94c740309773f23bfff0
