strategy,graph,scope,replicate,removed,f,S,mean_other,components
random,observed,full,1,7106,0.7300184918841175,0.008835011300595849,1.2321861366941347,2064
random,observed,full,1,7203,0.7399835627696734,0.0084240805424286,1.2220558882235528,2005
random,observed,full,1,7300,0.7499486336552291,0.007807684405177728,1.2135872362326299,1944
random,observed,full,1,7398,0.7600164372303266,0.007191288267926854,1.205960617349654,1880
random,observed,full,1,7495,0.7699815081158825,0.007088555578385042,1.1916529379461833,1822
random,observed,full,1,7593,0.78004931169098,0.00606122868296692,1.180941576857629,1764
random,observed,full,1,7690,0.7900143825765359,0.005958495993425108,1.1716814159292035,1696
random,observed,full,1,7787,0.7999794534620916,0.005547565235257859,1.1634910878918254,1628
random,observed,full,1,7885,0.8100472570371893,0.005342099856174234,1.1586073500967118,1552
random,observed,full,1,7982,0.820012327922745,0.00513663447709061,1.149223497636732,1482
random,observed,full,1,8079,0.8299773988083008,0.004417505650297924,1.1376146788990826,1418
random,observed,full,1,8177,0.8400452023833984,0.0012327922745017466,1.1444444444444444,1351
random,observed,full,1,8274,0.8500102732689542,0.0011300595849599343,1.1285046728971964,1285
random,observed,full,1,8371,0.8599753441545099,0.0011300595849599343,1.1155115511551155,1213
random,observed,full,1,8469,0.8700431477296076,0.0009245942058763099,1.1144631765749777,1128
random,observed,full,1,8566,0.8800082186151633,0.0009245942058763099,1.1059160305343512,1049
random,observed,full,1,8663,0.8899732895007191,0.0009245942058763099,1.0847803881511746,980
random,observed,full,1,8761,0.9000410930758167,0.0009245942058763099,1.0782997762863535,895
random,observed,full,1,8858,0.9100061639613725,0.0008218615163344976,1.0702836004932184,812
random,observed,full,1,8955,0.9199712348469283,0.0006163961372508733,1.0647382920110193,727
random,observed,full,1,9053,0.9300390384220258,0.0006163961372508733,1.056338028169014,640
random,observed,full,1,9150,0.9400041093075817,0.0004109307581672488,1.0431654676258992,557
random,observed,full,1,9247,0.9499691801931375,0.00030819806862543664,1.0341880341880343,469
random,observed,full,1,9345,0.9600369837682351,0.00030819806862543664,1.023872679045093,378
random,observed,full,1,9442,0.9700020546537909,0.00030819806862543664,1.0104895104895104,287
random,observed,full,1,9539,0.9799671255393466,0.00030819806862543664,1.0052356020942408,192
random,observed,full,1,9637,0.9900349291144442,0.00030819806862543664,1.0,95
random,observed,full,1,9734,1.0,0.0,0.0,0
random,observed,full,2,0,0.0,0.25775631806040683,2.769260252970487,2610
random,observed,full,2,97,0.009965070885555784,0.2525169508937744,2.7111027190332324,2649
random,observed,full,2,195,0.02003287446065338,0.24625025683172386,2.6659201194475552,2680
random,observed,full,2,292,0.029997945346209164,0.2355660571193754,2.654660230226513,2694
random,observed,full,2,389,0.039963016231764945,0.23094308608999384,2.6120721383879277,2718
random,observed,full,2,487,0.050030819806862546,0.217176905691391,2.5928753180661577,2752
random,observed,full,2,584,0.05999589069241833,0.21101294431888226,2.5297682709447415,2806
random,observed,full,2,681,0.06996096157797412,0.20484898294637355,2.48994708994709,2836
random,observed,full,2,779,0.08002876515307171,0.196938565851654,2.4454482279360668,2879
random,observed,full,2,876,0.0899938360386275,0.193651119786316,2.3962199312714776,2911
random,observed,full,2,973,0.09995890692418327,0.19067187178960346,2.3454483695652173,2945
random,observed,full,2,1071,0.11002671049928087,0.1818368604890076,2.3208754208754208,2971
random,observed,full,2,1168,0.11999178138483665,0.17731662214916785,2.283806343906511,2996
random,observed,full,2,1265,0.12995685227039244,0.1736182453256626,2.248424543946932,3016
random,observed,full,2,1363,0.14002465584549004,0.16868707622765564,2.2113046335852777,3044
random,observed,full,2,1460,0.14998972673104582,0.16652968974727758,2.1834591401378405,3048
random,observed,full,2,1557,0.1599547976166016,0.1606739264433943,2.166066164428431,3054
random,observed,full,2,1655,0.1700226011916992,0.15101705362646395,2.1416072585871677,3087
random,observed,full,2,1752,0.179987672077255,0.144955824943497,2.109470304975923,3116
random,observed,full,2,1849,0.18995274296281076,0.13694267515923567,2.0979827089337175,3124
random,observed,full,2,1947,0.20002054653790835,0.13499075405794123,2.0726865193723985,3124
random,observed,full,2,2044,0.20998561742346414,0.13355249640435587,2.0305052430886557,3148
random,observed,full,2,2141,0.21995068830901993,0.12985411958085064,2.009206349206349,3151
random,observed,full,2,2239,0.23001849188411752,0.12564207930963633,1.9835547122074637,3163
random,observed,full,2,2336,0.2399835627696733,0.12317649476063283,1.9604680581910183,3163
random,observed,full,2,2434,0.25005136634477093,0.11557427573453873,1.9497947584464794,3168
random,observed,full,2,2531,0.2600164372303267,0.10622560098623382,1.9393272555800063,3182
random,observed,full,2,2628,0.26998150811588245,0.1043764125744812,1.911487758945386,3187
random,observed,full,2,2726,0.2800493116909801,0.09708239161701253,1.896465436346575,3198
random,observed,full,2,2823,0.29001438257653583,0.09451407437846723,1.8657739022111492,3212
random,observed,full,2,2920,0.29997945346209165,0.09204848982946373,1.840746500777605,3216
random,observed,full,2,3018,0.3100472570371892,0.08783644955824943,1.8179280397022333,3225
random,observed,full,2,3115,0.32001232792274503,0.08619272652558044,1.8006230529595015,3211
random,observed,full,2,3212,0.3299773988083008,0.08259708239161702,1.7829747427502338,3208
random,observed,full,2,3310,0.3400452023833984,0.0807478939798644,1.7640801001251565,3197
random,observed,full,2,3407,0.3500102732689542,0.07674131908773371,1.7481203007518797,3193
random,observed,full,2,3504,0.35997534415451,0.07550852681323197,1.7301637279596978,3177
random,observed,full,2,3602,0.37004314772960756,0.07478939798643928,1.710667932890155,3160
random,observed,full,2,3699,0.3800082186151633,0.06996096157797412,1.6926968068289598,3164
random,observed,full,2,3796,0.38997328950071913,0.06574892130675981,1.673404927353127,3167
random,observed,full,2,3894,0.4000410930758167,0.061331415656461885,1.6586523252135401,3162
random,observed,full,2,3991,0.4100061639613725,0.06050955414012739,1.6372299872935197,3149
random,observed,full,2,4088,0.4199712348469283,0.05794123690158208,1.6236421725239616,3131
random,observed,full,2,4186,0.4300390384220259,0.05701664269570578,1.6096067053513863,3103
random,observed,full,2,4283,0.44000410930758166,0.045099650708855556,1.5936406995230525,3146
random,observed,full,2,4380,0.4499691801931375,0.04427778919252106,1.5834673528465744,3110
random,observed,full,2,4478,0.46003698376823504,0.04263406615985207,1.567681347150259,3089
random,observed,full,2,4575,0.47000205465379086,0.042531333470310254,1.5496407576747224,3063
random,observed,full,2,4672,0.4799671255393466,0.03780562975138689,1.542556687479461,3044
random,observed,full,2,4770,0.49003492911444424,0.03708650092459421,1.5266998341625206,3016
random,observed,full,2,4867,0.5,0.036572837476885146,1.5142665323934206,2980
random,observed,full,2,4964,0.5099650708855558,0.03585370865009246,1.5016983695652173,2945
random,observed,full,2,5062,0.5200328744606534,0.03462091637559071,1.4917412250516173,2907
random,observed,full,2,5159,0.5299979453462091,0.026915964659954796,1.48213058419244,2911
random,observed,full,2,5256,0.5399630162317649,0.0260941031436203,1.4717770034843205,2871
random,observed,full,2,5354,0.5500308198068625,0.024861310869118552,1.4601270289343684,2835
random,observed,full,2,5451,0.5599958906924183,0.024450380110951304,1.4451589853519113,2800
random,observed,full,2,5548,0.5699609615779742,0.023012122457365933,1.43135838150289,2769
random,observed,full,2,5646,0.5800287651530717,0.020238339839737003,1.4174863387978143,2746
random,observed,full,2,5743,0.5899938360386275,0.019313745633860693,1.404357459379616,2709
random,observed,full,2,5840,0.5999589069241833,0.018800082186151635,1.3888473053892216,2673
random,observed,full,2,5938,0.6100267104992809,0.01777275529073351,1.3765197568389058,2633
random,observed,full,2,6035,0.6199917813848367,0.017567289911649887,1.3611111111111112,2593
random,observed,full,2,6132,0.6299568522703924,0.01212245736593384,1.3689587426326129,2546
random,observed,full,2,6230,0.6400246558454901,0.011403328539141154,1.356657337065174,2502
random,observed,full,2,6327,0.6499897267310458,0.011095130470515718,1.345432300163132,2453
random,observed,full,2,6424,0.6599547976166016,0.010992397780973906,1.3318087318087317,2406
random,observed,full,2,6522,0.6700226011916992,0.009554140127388535,1.3177017321504014,2368
random,observed,full,2,6619,0.679987672077255,0.008526813231970413,1.305770887166236,2323
random,observed,full,2,6716,0.6899527429628107,0.007294020957468667,1.2965244170699517,2274
random,observed,full,2,6814,0.7000205465379084,0.007294020957468667,1.2787253141831239,2229
random,observed,full,2,6911,0.7099856174234641,0.006883090199301418,1.2706316274781004,2170
random,observed,full,2,7008,0.71995068830902,0.006883090199301418,1.2643842130290062,2104
random,observed,full,2,7106,0.7300184918841175,0.006369426751592357,1.2547677261613692,2046
random,observed,full,2,7203,0.7399835627696734,0.006163961372508732,1.2435832913940614,1988
random,observed,full,2,7300,0.7499486336552291,0.005958495993425108,1.2349272349272349,1925
random,observed,full,2,7398,0.7600164372303266,0.004622971029381549,1.2264453961456103,1869
random,observed,full,2,7495,0.7699815081158825,0.004622971029381549,1.2195664257921068,1800
random,observed,full,2,7593,0.78004931169098,0.004314772960756112,1.2132947976878612,1731
random,observed,full,2,7690,0.7900143825765359,0.004314772960756112,1.1930870083432659,1679
random,observed,full,2,7787,0.7999794534620916,0.004109307581672488,1.1852082038533251,1610
random,observed,full,2,7885,0.8100472570371893,0.0038011095130470515,1.1720569210866754,1547
random,observed,full,2,7982,0.820012327922745,0.0038011095130470515,1.1603518267929636,1479
random,observed,full,2,8079,0.8299773988083008,0.0028765153071707416,1.1506364922206507,1415
random,observed,full,2,8177,0.8400452023833984,0.002568317238545305,1.1407297096053612,1344
random,observed,full,2,8274,0.8500102732689542,0.002465584549003493,1.1342812006319116,1267
random,observed,full,2,8371,0.8599753441545099,0.0023628518594616807,1.1232187761944676,1194
random,observed,full,2,8469,0.8700431477296076,0.002157386480378056,1.1097234611953612,1122
random,observed,full,2,8566,0.8800082186151633,0.0009245942058763099,1.097537878787879,1057
random,observed,full,2,8663,0.8899732895007191,0.0008218615163344976,1.0902564102564103,976
random,observed,full,2,8761,0.9000410930758167,0.0008218615163344976,1.0818385650224216,893
random,observed,full,2,8858,0.9100061639613725,0.0007191288267926854,1.0728395061728395,811
random,observed,full,2,8955,0.9199712348469283,0.0006163961372508733,1.0574555403556771,732
random,observed,full,2,9053,0.9300390384220258,0.0006163961372508733,1.0514018691588785,643
random,observed,full,2,9150,0.9400041093075817,0.0006163961372508733,1.0452079566003616,554
random,observed,full,2,9247,0.9499691801931375,0.0004109307581672488,1.0298507462686568,470
random,observed,full,2,9345,0.9600369837682351,0.0002054653790836244,1.018421052631579,381
random,observed,full,2,9442,0.9700020546537909,0.0002054653790836244,1.0211267605633803,285
random,observed,full,2,9539,0.9799671255393466,0.0002054653790836244,1.0104712041884816,192
random,observed,full,2,9637,0.9900349291144442,0.0001027326895418122,1.0,97
random,observed,full,2,9734,1.0,0.0,0.0,0
random,observed,full,3,0,0.0,0.25775631806040683,2.769260252970487,2610
random,observed,full,3,97,0.009965070885555784,0.2526196835833162,2.729277566539924,2631
random,observed,full,3,195,0.02003287446065338,0.24655845490034928,2.68282600526118,2662
random,observed,full,3,292,0.029997945346209164,0.2441956030408876,2.623468251021166,2694
random,observed,full,3,389,0.039963016231764945,0.2373125128415862,2.585446527012128,2722
random,observed,full,3,487,0.050030819806862546,0.2288884322991576,2.5486564996368917,2755
random,observed,full,3,584,0.05999589069241833,0.2163550441750565,2.514816137093895,2802
random,observed,full,3,681,0.06996096157797412,0.2063899732895007,2.4620761971338694,2862
random,observed,full,3,779,0.08002876515307171,0.2020752003287446,2.430608695652174,2876
random,observed,full,3,876,0.0899938360386275,0.198582288884323,2.3862853204686423,2903
random,observed,full,3,973,0.09995890692418327,0.1921101294431888,2.356703146374829,2925
random,observed,full,3,1071,0.11002671049928087,0.1858434353811383,2.328916072035338,2944
random,observed,full,3,1168,0.11999178138483665,0.18235052393671666,2.284993270524899,2973
random,observed,full,3,1265,0.12995685227039244,0.17978220669817135,2.2562122229684354,2979
random,observed,full,3,1363,0.14002465584549004,0.1736182453256626,2.229229229229229,2998
random,observed,full,3,1460,0.14998972673104582,0.16848161084857202,2.1930578512396695,3026
random,observed,full,3,1557,0.1599547976166016,0.16550236285185946,2.163426688632619,3036
random,observed,full,3,1655,0.1700226011916992,0.16129032258064516,2.133398885611275,3052
random,observed,full,3,1752,0.179987672077255,0.14742140949250052,2.14585381842019,3052
random,observed,full,3,1849,0.18995274296281076,0.1439284980480789,2.1106770833333335,3073
random,observed,full,3,1947,0.20002054653790835,0.1406410519827409,2.080388978930308,3086
random,observed,full,3,2044,0.20998561742346414,0.1379700020546538,2.051389786683904,3095
random,observed,full,3,2141,0.21995068830901993,0.13529895212656667,2.0199549404570325,3108
random,observed,full,3,2239,0.23001849188411752,0.13283336757756317,1.9942122186495177,3111
random,observed,full,3,2336,0.2399835627696733,0.12728580234230533,1.9746713690285347,3120
random,observed,full,3,2434,0.25005136634477093,0.1195808506266694,1.959131545338442,3133
random,observed,full,3,2531,0.2600164372303267,0.11834805835216766,1.9276839757884676,3140
random,observed,full,3,2628,0.26998150811588245,0.11526607766591329,1.898477157360406,3153
random,observed,full,3,2726,0.2800493116909801,0.10581467022806657,1.8953709575142677,3155
random,observed,full,3,2823,0.29001438257653583,0.10149989726731046,1.870814908401769,3167
random,observed,full,3,2920,0.29997945346209165,0.09574686665296897,1.853182104599874,3175
random,observed,full,3,3018,0.3100472570371892,0.09410314362029998,1.8302303565793625,3170
random,observed,full,3,3115,0.32001232792274503,0.09040476679679474,1.8018838304552591,3186
random,observed,full,3,3212,0.3299773988083008,0.08865831107458393,1.7823622047244094,3176
