strategy,graph,scope,replicate,removed,f,S,mean_other,components
random,observed,lcc,9,1957,0.7799920286966919,0.00876843363889996,1.289537712895377,412
random,observed,lcc,9,1982,0.7899561578318055,0.007971303308090873,1.2706766917293233,400
random,observed,lcc,9,2007,0.7999202869669191,0.007971303308090873,1.2650918635170603,382
random,observed,lcc,9,2032,0.8098844161020327,0.007971303308090873,1.228494623655914,373
random,observed,lcc,9,2057,0.8198485452371462,0.00757273814268633,1.2061281337047354,360
random,observed,lcc,9,2082,0.8298126743722599,0.007174172977281785,1.1994134897360704,342
random,observed,lcc,9,2108,0.840175368672778,0.007174172977281785,1.1857585139318885,324
random,observed,lcc,9,2133,0.8501394978078916,0.006377042646472699,1.180327868852459,306
random,observed,lcc,9,2158,0.8601036269430051,0.006377042646472699,1.1551724137931034,291
random,observed,lcc,9,2183,0.8700677560781188,0.0027899561578318055,1.0924657534246576,293
random,observed,lcc,9,2208,0.8800318852132324,0.0023913909924272616,1.0845588235294117,273
random,observed,lcc,9,2233,0.889996014348346,0.0023913909924272616,1.08,251
random,observed,lcc,9,2258,0.8999601434834595,0.0023913909924272616,1.079295154185022,228
random,observed,lcc,9,2283,0.9099242726185731,0.0023913909924272616,1.0628019323671498,208
random,observed,lcc,9,2308,0.9198884017536867,0.0015942606616181746,1.053475935828877,188
random,observed,lcc,9,2333,0.9298525308888003,0.0015942606616181746,1.0552147239263803,164
random,observed,lcc,9,2358,0.939816660023914,0.0015942606616181746,1.027972027972028,144
random,observed,lcc,9,2384,0.950179354324432,0.0011956954962136308,1.0082644628099173,122
random,observed,lcc,9,2409,0.9601434834595456,0.0007971303308090873,1.0,99
random,observed,lcc,9,2434,0.9701076125946593,0.0007971303308090873,1.0,74
random,observed,lcc,9,2459,0.9800717417297728,0.0007971303308090873,1.0,49
random,observed,lcc,9,2484,0.9900358708648864,0.00039856516540454366,1.0,25
random,observed,lcc,9,2509,1.0,0.0,0.0,0
random,observed,lcc,10,0,0.0,1.0,0.0,1
random,observed,lcc,10,25,0.00996412913511359,0.9852530888800319,1.3333333333333333,10
random,observed,lcc,10,50,0.01992825827022718,0.9653248306098047,1.2758620689655173,30
random,observed,lcc,10,75,0.029892387405340774,0.8748505380629733,4.596153846153846,53
random,observed,lcc,10,100,0.03985651654045436,0.8381825428457553,4.434782608695652,70
random,observed,lcc,10,125,0.04982064567556795,0.817457154244719,3.659340659340659,92
random,observed,lcc,10,151,0.06018333997608609,0.7943403746512555,3.3181818181818183,111
random,observed,lcc,10,176,0.07014746911119968,0.7676365085691511,3.2301587301587302,127
random,observed,lcc,10,201,0.08011159824631327,0.7429254683140694,2.9210526315789473,153
random,observed,lcc,10,226,0.09007572738142686,0.7146273415703468,2.784090909090909,177
random,observed,lcc,10,251,0.10003985651654046,0.6775607811877242,3.016216216216216,186
random,observed,lcc,10,276,0.11000398565165405,0.6699880430450379,2.983783783783784,186
random,observed,lcc,10,301,0.11996811478676764,0.6404942208051017,2.8349056603773586,213
random,observed,lcc,10,326,0.12993224392188124,0.6277401355121562,2.776255707762557,220
random,observed,lcc,10,351,0.13989637305699482,0.5918692706257473,3.0730593607305936,220
random,observed,lcc,10,376,0.14986050219210842,0.5767237943403747,2.8945147679324896,238
random,observed,lcc,10,401,0.159824631327222,0.5559984057393383,2.946280991735537,243
random,observed,lcc,10,427,0.17018732562774014,0.5352730171383021,2.7992424242424243,265
random,observed,lcc,10,452,0.1801514547628537,0.511757672379434,2.8419117647058822,273
random,observed,lcc,10,477,0.19011558389796732,0.4866480669589478,2.7773972602739727,293
random,observed,lcc,10,502,0.20007971303308092,0.47070546034276606,2.6993464052287583,307
random,observed,lcc,10,527,0.2100438421681945,0.4388202471104026,2.753125,321
random,observed,lcc,10,552,0.2200079713033081,0.43124750896771624,2.6595744680851063,330
random,observed,lcc,10,577,0.22997210043842167,0.41490633718612996,2.5384615384615383,352
random,observed,lcc,10,602,0.23993622957353528,0.4089278597050618,2.4337016574585637,363
random,observed,lcc,10,627,0.24990035870864885,0.4037465125548027,2.4005524861878453,363
random,observed,lcc,10,652,0.2598644878437625,0.3917895575926664,2.3306666666666667,376
random,observed,lcc,10,677,0.26982861697887606,0.3798326026305301,2.236641221374046,394
random,observed,lcc,10,703,0.2801913112793942,0.3599043443603029,2.170673076923077,417
random,observed,lcc,10,728,0.29015544041450775,0.356317257871662,2.0919811320754715,425
random,observed,lcc,10,753,0.3001195695496214,0.319649262654444,2.0428265524625266,468
random,observed,lcc,10,778,0.31008369868473495,0.3064966121960941,2.0599571734475375,468
random,observed,lcc,10,803,0.32004782781984853,0.29533678756476683,2.0146137787056366,480
random,observed,lcc,10,828,0.33001195695496216,0.28178557194101234,1.9918200408997955,490
random,observed,lcc,10,853,0.33997608609007574,0.2793941809485851,1.9410569105691058,493
random,observed,lcc,10,878,0.3499402152251893,0.26982861697887606,1.9429735234215886,492
random,observed,lcc,10,903,0.3599043443603029,0.2670386608210442,1.8795180722891567,499
random,observed,lcc,10,928,0.3698684734954165,0.2574730968513352,1.844181459566075,508
random,observed,lcc,10,953,0.3798326026305301,0.25308888003188523,1.8201581027667983,507
random,observed,lcc,10,979,0.3901952969310482,0.2495017935432443,1.7830374753451677,508
random,observed,lcc,10,1004,0.40015942606616184,0.2439218812275807,1.7788844621513944,503
random,observed,lcc,10,1029,0.4101235552012754,0.2391390992427262,1.7564870259481038,502
random,observed,lcc,10,1054,0.420087684336389,0.23316062176165803,1.7261904761904763,505
random,observed,lcc,10,1079,0.43005181347150256,0.223595057791949,1.7072691552062869,510
random,observed,lcc,10,1104,0.4400159426066162,0.21602231964926266,1.6596153846153847,521
random,observed,lcc,10,1129,0.44998007174172977,0.21203666799521723,1.6339113680154143,520
random,observed,lcc,10,1154,0.45994420087684335,0.20486249501793544,1.6080305927342256,524
random,observed,lcc,10,1179,0.469908330011957,0.19968114786767638,1.5942307692307693,521
random,observed,lcc,10,1204,0.47987245914707055,0.19131127939418094,1.5165441176470589,545
random,observed,lcc,10,1229,0.4898365882821841,0.1837385412514946,1.473021582733813,557
random,observed,lcc,10,1254,0.4998007174172977,0.1725787166201674,1.4757630161579893,558
random,observed,lcc,10,1280,0.5101634117178159,0.16939019529693106,1.4331550802139037,562
random,observed,lcc,10,1305,0.5201275408529294,0.15823037066560383,1.4083769633507854,574
random,observed,lcc,10,1330,0.530091669988043,0.15304902351534475,1.407079646017699,566
random,observed,lcc,10,1355,0.5400557991231566,0.14308489438023117,1.3922942206654991,572
random,observed,lcc,10,1380,0.5500199282582702,0.137106416899163,1.3796133567662565,570
random,observed,lcc,10,1405,0.5599840573933839,0.12833798326026305,1.36,576
random,observed,lcc,10,1430,0.5699481865284974,0.12315663611000399,1.3508771929824561,571
random,observed,lcc,10,1455,0.579912315663611,0.11837385412514946,1.3469750889679715,563
random,observed,lcc,10,1480,0.5898764447987246,0.11638102829812674,1.327927927927928,556
random,observed,lcc,10,1505,0.5998405739338382,0.10960542048624951,1.3278688524590163,550
random,observed,lcc,10,1530,0.6098047030689517,0.1040255081705859,1.3102189781021898,549
random,observed,lcc,10,1556,0.6201673973694699,0.09844559585492228,1.3025830258302582,543
random,observed,lcc,10,1581,0.6301315265045835,0.09525707453168593,1.2975517890772128,532
random,observed,lcc,10,1606,0.6400956556396971,0.09166998804304503,1.2967244701348748,520
random,observed,lcc,10,1631,0.6500597847748106,0.08888003188521323,1.2893700787401574,509
random,observed,lcc,10,1656,0.6600239139099243,0.08170585890793144,1.2831683168316832,506
random,observed,lcc,10,1681,0.6699880430450379,0.07732164208848147,1.2756539235412474,498
random,observed,lcc,10,1706,0.6799521721801515,0.07453168593064965,1.2622950819672132,489
random,observed,lcc,10,1731,0.689916301315265,0.06974890394579514,1.25625,481
random,observed,lcc,10,1756,0.6998804304503786,0.06656038262255878,1.2548179871520342,468
random,observed,lcc,10,1781,0.7098445595854922,0.04942208051016341,1.26890756302521,477
random,observed,lcc,10,1806,0.7198086887206058,0.04503786369071343,1.2579957356076759,470
random,observed,lcc,10,1832,0.7301713830211239,0.03985651654045436,1.2516268980477223,462
random,observed,lcc,10,1857,0.7401355121562375,0.037465125548027105,1.253932584269663,446
random,observed,lcc,10,1882,0.7500996412913511,0.03308090872857712,1.2477064220183487,437
random,observed,lcc,10,1907,0.7600637704264648,0.03268234356317258,1.2380952380952381,421
random,observed,lcc,10,1932,0.7700278995615784,0.03029095257074532,1.2279411764705883,409
random,observed,lcc,10,1957,0.7799920286966919,0.027899561578318056,1.220253164556962,396
random,observed,lcc,10,1982,0.7899561578318055,0.026703866082104424,1.216931216931217,379
random,observed,lcc,10,2007,0.7999202869669191,0.02431247508967716,1.2115384615384615,365
random,observed,lcc,10,2032,0.8098844161020327,0.022319649262654444,1.2097701149425288,349
random,observed,lcc,10,2057,0.8198485452371462,0.021123953766440814,1.180473372781065,339
random,observed,lcc,10,2082,0.8298126743722599,0.018732562774013552,1.1875,321
random,observed,lcc,10,2108,0.840175368672778,0.01753686727779992,1.19,301
random,observed,lcc,10,2133,0.8501394978078916,0.01634117178158629,1.1713286713286712,287
random,observed,lcc,10,2158,0.8601036269430051,0.014746911119968115,1.162962962962963,271
random,observed,lcc,10,2183,0.8700677560781188,0.011956954962136309,1.1746031746031746,253
random,observed,lcc,10,2208,0.8800318852132324,0.011558389796731766,1.167381974248927,234
random,observed,lcc,10,2233,0.889996014348346,0.011159824631327222,1.1534883720930234,216
random,observed,lcc,10,2258,0.8999601434834595,0.010362694300518135,1.1538461538461537,196
random,observed,lcc,10,2283,0.9099242726185731,0.008369868473495417,1.132596685082873,182
random,observed,lcc,10,2308,0.9198884017536867,0.006377042646472699,1.1011904761904763,169
random,observed,lcc,10,2333,0.9298525308888003,0.005978477481068154,1.0952380952380953,148
random,observed,lcc,10,2358,0.939816660023914,0.0031885213232363493,1.0916030534351144,132
random,observed,lcc,10,2384,0.950179354324432,0.0023913909924272616,1.091743119266055,110
random,observed,lcc,10,2409,0.9601434834595456,0.0011956954962136308,1.0777777777777777,91
random,observed,lcc,10,2434,0.9701076125946593,0.0011956954962136308,1.0588235294117647,69
random,observed,lcc,10,2459,0.9800717417297728,0.0011956954962136308,1.0217391304347827,47
random,observed,lcc,10,2484,0.9900358708648864,0.0007971303308090873,1.0,24
random,observed,lcc,10,2509,1.0,0.0,0.0,0
random,observed,lcc,11,0,0.0,1.0,0.0,1
random,observed,lcc,11,25,0.00996412913511359,0.9697090474292547,2.55,21
random,observed,lcc,11,50,0.01992825827022718,0.9469908330011957,1.7291666666666667,49
random,observed,lcc,11,75,0.029892387405340774,0.9214826624153049,1.967741935483871,63
random,observed,lcc,11,100,0.03985651654045436,0.9071343164607414,1.821917808219178,74
random,observed,lcc,11,125,0.04982064567556795,0.8788361897170187,1.9456521739130435,93
random,observed,lcc,11,151,0.06018333997608609,0.8652849740932642,1.87,101
random,observed,lcc,11,176,0.07014746911119968,0.8230370665603827,2.09375,129
random,observed,lcc,11,201,0.08011159824631327,0.7823834196891192,2.3,151
random,observed,lcc,11,226,0.09007572738142686,0.7608609007572739,2.3375,161
random,observed,lcc,11,251,0.10003985651654046,0.7373455559984058,2.305084745762712,178
random,observed,lcc,11,276,0.11000398565165405,0.7174172977281785,2.2552083333333335,193
random,observed,lcc,11,301,0.11996811478676764,0.6966919091271423,2.200956937799043,210
random,observed,lcc,11,326,0.12993224392188124,0.6791550418493424,2.1479820627802693,224
random,observed,lcc,11,351,0.13989637305699482,0.6648066958947788,2.094017094017094,235
random,observed,lcc,11,376,0.14986050219210842,0.6396970904742926,2.1376518218623484,248
random,observed,lcc,11,401,0.159824631327222,0.6129932243921882,2.2440944881889764,255
random,observed,lcc,11,427,0.17018732562774014,0.59824631327222,2.209125475285171,264
random,observed,lcc,11,452,0.1801514547628537,0.5870864886408927,2.162962962962963,271
random,observed,lcc,11,477,0.19011558389796732,0.5667596652052611,2.186379928315412,280
random,observed,lcc,11,502,0.20007971303308092,0.5444400159426066,2.0610932475884245,312
random,observed,lcc,11,527,0.2100438421681945,0.525707453168593,2.111464968152866,315
random,observed,lcc,11,552,0.2200079713033081,0.5125548027102431,2.110062893081761,319
random,observed,lcc,11,577,0.22997210043842167,0.5049820645675568,2.052469135802469,325
random,observed,lcc,11,602,0.23993622957353528,0.49262654444001597,1.9793510324483776,340
random,observed,lcc,11,627,0.24990035870864885,0.4810681546432842,1.9736842105263157,343
random,observed,lcc,11,652,0.2598644878437625,0.46233559186927065,1.9523809523809523,358
random,observed,lcc,11,677,0.26982861697887606,0.44958150657632523,1.9393939393939394,364
random,observed,lcc,11,703,0.2801913112793942,0.44161020326823436,1.907103825136612,367
random,observed,lcc,11,728,0.29015544041450775,0.4320446392985253,1.8686327077747988,374
random,observed,lcc,11,753,0.3001195695496214,0.40215225189318454,1.970976253298153,380
random,observed,lcc,11,778,0.31008369868473495,0.39577520924671183,1.9575596816976126,378
random,observed,lcc,11,803,0.32004782781984853,0.38660821044240734,1.8775510204081634,393
random,observed,lcc,11,828,0.33001195695496216,0.37504982064567555,1.836228287841191,404
random,observed,lcc,11,853,0.33997608609007574,0.36827421283379835,1.8074074074074074,406
random,observed,lcc,11,878,0.3499402152251893,0.3622957353527302,1.800498753117207,402
random,observed,lcc,11,903,0.3599043443603029,0.35273017138302115,1.7890818858560793,404
random,observed,lcc,11,928,0.3698684734954165,0.33838182542845757,1.7853658536585366,411
random,observed,lcc,11,953,0.3798326026305301,0.3272220007971303,1.75,421
random,observed,lcc,11,979,0.3901952969310482,0.2734157034675169,1.8672566371681416,453
random,observed,lcc,11,1004,0.40015942606616184,0.2538860103626943,1.8626609442060085,467
random,observed,lcc,11,1029,0.4101235552012754,0.24790753288162615,1.8451612903225807,466
random,observed,lcc,11,1054,0.420087684336389,0.23595057791948984,1.832271762208068,472
random,observed,lcc,11,1079,0.43005181347150256,0.22997210043842167,1.8072033898305084,473
random,observed,lcc,11,1104,0.4400159426066162,0.22598644878437624,1.7494780793319415,480
random,observed,lcc,11,1129,0.44998007174172977,0.22279792746113988,1.699792960662526,484
random,observed,lcc,11,1154,0.45994420087684335,0.21801514547628537,1.6557377049180328,489
random,observed,lcc,11,1179,0.469908330011957,0.20765245117576725,1.6115537848605577,503
random,observed,lcc,11,1204,0.47987245914707055,0.1980868872060582,1.5719844357976653,515
random,observed,lcc,11,1229,0.4898365882821841,0.1881227580709446,1.5508637236084453,522
random,observed,lcc,11,1254,0.4998007174172977,0.18134715025906736,1.5414258188824663,520
random,observed,lcc,11,1280,0.5101634117178159,0.17776006377042647,1.5203883495145631,516
random,observed,lcc,11,1305,0.5201275408529294,0.16580310880829016,1.5153846153846153,521
random,observed,lcc,11,1330,0.530091669988043,0.16062176165803108,1.509727626459144,515
random,observed,lcc,11,1355,0.5400557991231566,0.15145476285372658,1.4742857142857142,526
random,observed,lcc,11,1380,0.5500199282582702,0.1434834595456357,1.459203036053131,528
random,observed,lcc,11,1405,0.5599840573933839,0.1406935033878039,1.4414587332053743,522
random,observed,lcc,11,1430,0.5699481865284974,0.13750498206456754,1.436399217221135,512
random,observed,lcc,11,1455,0.579912315663611,0.13312076524511757,1.4201183431952662,508
random,observed,lcc,11,1480,0.5898764447987246,0.1279394180948585,1.4047619047619047,505
random,observed,lcc,11,1505,0.5998405739338382,0.11359107214029494,1.412573673870334,510
random,observed,lcc,11,1530,0.6098047030689517,0.11000398565165405,1.392079207920792,506
random,observed,lcc,11,1556,0.6201673973694699,0.08011159824631327,1.426944971537002,528
random,observed,lcc,11,1581,0.6301315265045835,0.0785173375846951,1.413926499032882,518
random,observed,lcc,11,1606,0.6400956556396971,0.07532881626145875,1.4027504911591355,510
random,observed,lcc,11,1631,0.6500597847748106,0.07094459944200877,1.3944223107569722,503
random,observed,lcc,11,1656,0.6600239139099243,0.06377042646472698,1.402834008097166,495
random,observed,lcc,11,1681,0.6699880430450379,0.06137903547229972,1.3671399594320486,494
random,observed,lcc,11,1706,0.6799521721801515,0.04822638501394978,1.3722334004024146,498
random,observed,lcc,11,1731,0.689916301315265,0.028298126743722597,1.3754863813229572,515
random,observed,lcc,11,1756,0.6998804304503786,0.028298126743722597,1.3425196850393701,509
random,observed,lcc,11,1781,0.7098445595854922,0.026703866082104424,1.3167330677290836,503
random,observed,lcc,11,1806,0.7198086887206058,0.023116779593463532,1.2951807228915662,499
random,observed,lcc,11,1832,0.7301713830211239,0.015942606616181746,1.2588932806324111,507
random,observed,lcc,11,1857,0.7401355121562375,0.015942606616181746,1.2540983606557377,489
random,observed,lcc,11,1882,0.7500996412913511,0.01514547628537266,1.245243128964059,474
random,observed,lcc,11,1907,0.7600637704264648,0.01514547628537266,1.2341356673960613,458
random,observed,lcc,11,1932,0.7700278995615784,0.011558389796731766,1.2177777777777778,451
random,observed,lcc,11,1957,0.7799920286966919,0.011558389796731766,1.205069124423963,435
random,observed,lcc,11,1982,0.7899561578318055,0.00438421681944998,1.2141176470588235,426
random,observed,lcc,11,2007,0.7999202869669191,0.00438421681944998,1.1859903381642511,415
random,observed,lcc,11,2032,0.8098844161020327,0.00438421681944998,1.179746835443038,396
random,observed,lcc,11,2057,0.8198485452371462,0.0035870864886408927,1.1719576719576719,379
random,observed,lcc,11,2082,0.8298126743722599,0.0031885213232363493,1.1671309192200556,360
random,observed,lcc,11,2108,0.840175368672778,0.0031885213232363493,1.1661721068249258,338
random,observed,lcc,11,2133,0.8501394978078916,0.0031885213232363493,1.160883280757098,318
random,observed,lcc,11,2158,0.8601036269430051,0.0031885213232363493,1.1587837837837838,297
random,observed,lcc,11,2183,0.8700677560781188,0.0027899561578318055,1.1433691756272402,280
random,observed,lcc,11,2208,0.8800318852132324,0.0023913909924272616,1.1478599221789882,258
random,observed,lcc,11,2233,0.889996014348346,0.0023913909924272616,1.1538461538461537,235
random,observed,lcc,11,2258,0.8999601434834595,0.0023913909924272616,1.1290322580645162,218
random,observed,lcc,11,2283,0.9099242726185731,0.0019928258270227183,1.105,201
random,observed,lcc,11,2308,0.9198884017536867,0.0019928258270227183,1.0769230769230769,183
random,observed,lcc,11,2333,0.9298525308888003,0.0019928258270227183,1.0822784810126582,159
random,observed,lcc,11,2358,0.939816660023914,0.0019928258270227183,1.0735294117647058,137
random,observed,lcc,11,2384,0.950179354324432,0.0019928258270227183,1.0526315789473684,115
random,observed,lcc,11,2409,0.9601434834595456,0.0019928258270227183,1.043956043956044,92
random,observed,lcc,11,2434,0.9701076125946593,0.0015942606616181746,1.0597014925373134,68
random,observed,lcc,11,2459,0.9800717417297728,0.0011956954962136308,1.0217391304347827,47
random,observed,lcc,11,2484,0.9900358708648864,0.0007971303308090873,1.0,24
random,observed,lcc,11,2509,1.0,0.0,0.0,0
random,observed,lcc,12,0,0.0,1.0,0.0,1
random,observed,lcc,12,25,0.00996412913511359,0.9581506576325229,3.6363636363636362,23
random,observed,lcc,12,50,0.01992825827022718,0.9390195296931049,3.3225806451612905,32
random,observed,lcc,12,75,0.029892387405340774,0.9043443603029095,3.0,56
random,observed,lcc,12,100,0.03985651654045436,0.8947787963332005,2.9285714285714284,57
random,observed,lcc,12,125,0.04982064567556795,0.8509366281387006,3.661764705882353,69
random,observed,lcc,12,151,0.06018333997608609,0.8377839776803507,3.3684210526315788,77
random,observed,lcc,12,176,0.07014746911119968,0.8198485452371462,2.845360824742268,98
random,observed,lcc,12,201,0.08011159824631327,0.7756078118772419,3.094017094017094,118
random,observed,lcc,12,226,0.09007572738142686,0.7608609007572739,2.8333333333333335,133
random,observed,lcc,12,251,0.10003985651654046,0.7473096851335194,2.6783216783216783,144
random,observed,lcc,12,276,0.11000398565165405,0.7289756875249104,2.7114093959731544,150
random,observed,lcc,12,301,0.11996811478676764,0.7094459944200877,2.562874251497006,168
random,observed,lcc,12,326,0.12993224392188124,0.6931048226385014,2.4130434782608696,185
random,observed,lcc,12,351,0.13989637305699482,0.6759665205261061,2.298507462686567,202
random,observed,lcc,12,376,0.14986050219210842,0.6683937823834197,2.291457286432161,200
random,observed,lcc,12,401,0.159824631327222,0.648066958947788,2.190909090909091,221
random,observed,lcc,12,427,0.17018732562774014,0.634914308489438,2.154185022026432,228
random,observed,lcc,12,452,0.1801514547628537,0.6245516141889199,2.1030042918454934,234
random,observed,lcc,12,477,0.19011558389796732,0.6098047030689517,1.968627450980392,256
random,observed,lcc,12,502,0.20007971303308092,0.5890793144679155,1.966542750929368,270
random,observed,lcc,12,527,0.2100438421681945,0.5296931048226385,2.0599369085173502,318
random,observed,lcc,12,552,0.2200079713033081,0.5009964129135114,2.1739130434782608,323
random,observed,lcc,12,577,0.22997210043842167,0.48186528497409326,2.0895953757225434,347
random,observed,lcc,12,602,0.23993622957353528,0.4730968513351933,2.0869565217391304,346
random,observed,lcc,12,627,0.24990035870864885,0.4647269828616979,2.0813953488372094,345
random,observed,lcc,12,652,0.2598644878437625,0.4583499402152252,2.0733137829912023,342
random,observed,lcc,12,677,0.26982861697887606,0.44958150657632523,2.046511627906977,345
random,observed,lcc,12,703,0.2801913112793942,0.41968911917098445,2.115168539325843,357
random,observed,lcc,12,728,0.29015544041450775,0.38142686329214825,2.0,413
random,observed,lcc,12,753,0.3001195695496214,0.3515344758868075,2.0045871559633026,437
random,observed,lcc,12,778,0.31008369868473495,0.29732961339178954,2.0824524312896404,474
random,observed,lcc,12,803,0.32004782781984853,0.2929453965723396,2.0356394129979036,478
random,observed,lcc,12,828,0.33001195695496216,0.2869669190912714,2.01890756302521,477
random,observed,lcc,12,853,0.33997608609007574,0.27700278995615785,1.989648033126294,484
random,observed,lcc,12,878,0.3499402152251893,0.27261857313670784,1.9405737704918034,489
random,observed,lcc,12,903,0.3599043443603029,0.2610601833399761,1.9212121212121211,496
random,observed,lcc,12,928,0.3698684734954165,0.2319649262654444,2.002004008016032,500
random,observed,lcc,12,953,0.3798326026305301,0.21522518931845358,2.0039447731755424,508
random,observed,lcc,12,979,0.3901952969310482,0.18971701873256278,2.030828516377649,520
random,observed,lcc,12,1004,0.40015942606616184,0.18294141092068553,2.0,524
random,observed,lcc,12,1029,0.4101235552012754,0.16420884814667197,2.0150943396226415,531
random,observed,lcc,12,1054,0.420087684336389,0.15464328417696294,1.9981273408239701,535
random,observed,lcc,12,1079,0.43005181347150256,0.1470705460342766,1.9721189591078068,539
random,observed,lcc,12,1104,0.4400159426066162,0.14388202471104025,1.9587242026266416,534
random,observed,lcc,12,1129,0.44998007174172977,0.14029493822239936,1.950664136622391,528
random,observed,lcc,12,1154,0.45994420087684335,0.137106416899163,1.9293893129770991,525
random,observed,lcc,12,1179,0.469908330011957,0.1335193304105221,1.8598130841121496,536
random,observed,lcc,12,1204,0.47987245914707055,0.12315663611000399,1.8547486033519553,538
random,observed,lcc,12,1229,0.4898365882821841,0.12275807094459944,1.7933579335793357,543
random,observed,lcc,12,1254,0.4998007174172977,0.10840972499003587,1.7807971014492754,553
random,observed,lcc,12,1280,0.5101634117178159,0.10243124750896772,1.7482014388489209,557
random,observed,lcc,12,1305,0.5201275408529294,0.09445994420087685,1.7298747763864042,560
random,observed,lcc,12,1330,0.530091669988043,0.09166998804304503,1.6916221033868093,562
random,observed,lcc,12,1355,0.5400557991231566,0.08728577122359506,1.6696428571428572,561
random,observed,lcc,12,1380,0.5500199282582702,0.0785173375846951,1.6583629893238434,563
random,observed,lcc,12,1405,0.5599840573933839,0.07772020725388601,1.6437613019891502,554
random,observed,lcc,12,1430,0.5699481865284974,0.07293742526903149,1.6290909090909091,551
random,observed,lcc,12,1455,0.579912315663611,0.06974890394579514,1.5923913043478262,553
random,observed,lcc,12,1480,0.5898764447987246,0.06536468712634516,1.5698729582577133,552
random,observed,lcc,12,1505,0.5998405739338382,0.06456755679553607,1.550644567219153,544
random,observed,lcc,12,1530,0.6098047030689517,0.06337186129932244,1.5213358070500929,540
random,observed,lcc,12,1556,0.6201673973694699,0.05978477481068155,1.512241054613936,532
random,observed,lcc,12,1581,0.6301315265045835,0.053806297329613395,1.4794776119402986,537
random,observed,lcc,12,1606,0.6400956556396971,0.05261060183339976,1.4411214953271028,536
random,observed,lcc,12,1631,0.6500597847748106,0.0502192108409725,1.426944971537002,528
random,observed,lcc,12,1656,0.6600239139099243,0.04703068951773615,1.4107485604606527,522
random,observed,lcc,12,1681,0.6699880430450379,0.04304503786369071,1.3926499032882012,518
random,observed,lcc,12,1706,0.6799521721801515,0.04184934236747708,1.3794466403162056,507
random,observed,lcc,12,1731,0.689916301315265,0.04105221203666799,1.3691683569979716,494
random,observed,lcc,12,1756,0.6998804304503786,0.014746911119968115,1.4262948207171315,503
random,observed,lcc,12,1781,0.7098445595854922,0.013949780789159028,1.4229979466119096,488
random,observed,lcc,12,1806,0.7198086887206058,0.013949780789159028,1.394572025052192,480
random,observed,lcc,12,1832,0.7301713830211239,0.012754085292945397,1.3665254237288136,473
random,observed,lcc,12,1857,0.7401355121562375,0.012355520127540853,1.3558951965065502,459
random,observed,lcc,12,1882,0.7500996412913511,0.011956954962136309,1.3537414965986394,442
random,observed,lcc,12,1907,0.7600637704264648,0.011956954962136309,1.3395784543325526,428
random,observed,lcc,12,1932,0.7700278995615784,0.011159824631327222,1.3228915662650602,416
random,observed,lcc,12,1957,0.7799920286966919,0.011159824631327222,1.3165829145728642,399
random,observed,lcc,12,1982,0.7899561578318055,0.010761259465922678,1.2853470437017995,390
random,observed,lcc,12,2007,0.7999202869669191,0.010362694300518135,1.2659574468085106,377
random,observed,lcc,12,2032,0.8098844161020327,0.00996412913511359,1.2555555555555555,361
random,observed,lcc,12,2057,0.8198485452371462,0.00996412913511359,1.2165242165242165,352
random,observed,lcc,12,2082,0.8298126743722599,0.009166998804304504,1.216867469879518,333
random,observed,lcc,12,2108,0.840175368672778,0.008369868473495417,1.1764705882352942,324
random,observed,lcc,12,2133,0.8501394978078916,0.007971303308090873,1.1483870967741936,311
random,observed,lcc,12,2158,0.8601036269430051,0.007971303308090873,1.129692832764505,294
random,observed,lcc,12,2183,0.8700677560781188,0.00757273814268633,1.10431654676259,279
random,observed,lcc,12,2208,0.8800318852132324,0.007174172977281785,1.0968992248062015,259
random,observed,lcc,12,2233,0.889996014348346,0.007174172977281785,1.0661157024793388,243
random,observed,lcc,12,2258,0.8999601434834595,0.007174172977281785,1.059090909090909,221
random,observed,lcc,12,2283,0.9099242726185731,0.005978477481068154,1.0603015075376885,200
random,observed,lcc,12,2308,0.9198884017536867,0.005579912315663611,1.0564971751412429,178
random,observed,lcc,12,2333,0.9298525308888003,0.0051813471502590676,1.044871794871795,157
random,observed,lcc,12,2358,0.939816660023914,0.004782781984854523,1.0296296296296297,136
random,observed,lcc,12,2384,0.950179354324432,0.0035870864886408927,1.0357142857142858,113
random,observed,lcc,12,2409,0.9601434834595456,0.0031885213232363493,1.0337078651685394,90
random,observed,lcc,12,2434,0.9701076125946593,0.0023913909924272616,1.0298507462686568,68
random,observed,lcc,12,2459,0.9800717417297728,0.0007971303308090873,1.0,49
random,observed,lcc,12,2484,0.9900358708648864,0.00039856516540454366,1.0,25
random,observed,lcc,12,2509,1.0,0.0,0.0,0
random,observed,lcc,13,0,0.0,1.0,0.0,1
random,observed,lcc,13,25,0.00996412913511359,0.972897568752491,2.8666666666666667,16
random,observed,lcc,13,50,0.01992825827022718,0.9465922678357912,2.7096774193548385,32
random,observed,lcc,13,75,0.029892387405340774,0.9330410522120367,2.5833333333333335,37
random,observed,lcc,13,100,0.03985651654045436,0.9155041849342368,2.1538461538461537,53
random,observed,lcc,13,125,0.04982064567556795,0.8987644479872459,2.0476190476190474,64
random,observed,lcc,13,151,0.06018333997608609,0.8836189717018732,1.9859154929577465,72
random,observed,lcc,13,176,0.07014746911119968,0.8425667596652052,2.046728971962617,108
random,observed,lcc,13,201,0.08011159824631327,0.8310083698684735,2.0272727272727273,111
