onset,terminus,vertex.id
19033,Inf,3380
19002,Inf,3381
19028,21909,3382
19028,21909,3383
19033,Inf,3384
19033,Inf,3385
18986,Inf,3386
18986,Inf,3387
-Inf,18958,3388
-Inf,18958,3389
18992,Inf,3390
18992,Inf,3391
19043,Inf,3392
19043,22646,3393
-Inf,Inf,3394
18642,Inf,3395
19040,Inf,3396
-Inf,19041,3397
-Inf,20562,3398
-Inf,Inf,3399
18986,Inf,3400
19042,Inf,3401
19042,Inf,3402
19042,Inf,3403
19042,Inf,3404
-Inf,Inf,3405
19025,Inf,3406
19047,Inf,3407
19047,Inf,3408
-Inf,Inf,3409
19036,Inf,3410
19036,Inf,3411
18994,Inf,3412
18994,Inf,3413
18934,Inf,3414
19041,Inf,3415
19041,Inf,3416
19041,Inf,3417
19047,Inf,3418
19028,Inf,3419
19028,Inf,3420
18992,Inf,3421
-Inf,Inf,3422
-Inf,Inf,3423
18951,Inf,3424
18951,Inf,3425
19026,Inf,3426
19026,Inf,3427
19035,Inf,3428
19035,Inf,3429
18776,Inf,3430
-Inf,Inf,3431
20321,Inf,3432
-Inf,Inf,3433
18929,Inf,3434
18929,Inf,3435
19032,Inf,3436
18922,Inf,3437
19063,Inf,3438
19063,Inf,3439
19049,20965,3440
-Inf,20965,3441
19053,Inf,3442
19053,Inf,3443
19054,Inf,3444
18999,Inf,3445
18999,Inf,3446
19032,Inf,3447
19050,Inf,3448
19050,Inf,3449
19025,Inf,3450
19025,Inf,3451
19058,Inf,3452
-Inf,Inf,3453
19064,Inf,3454
19064,Inf,3455
-Inf,Inf,3456
-Inf,19033,3457
-Inf,Inf,3458
-Inf,Inf,3459
19074,Inf,3460
19074,Inf,3461
19043,20202,3462
19063,Inf,3463
19063,Inf,3464
19061,Inf,3465
19061,Inf,3466
18997,Inf,3467
18997,Inf,3468
19068,Inf,3469
19070,22605,3470
19070,Inf,3471
19043,Inf,3472
19043,Inf,3473
19070,19378,3474
19070,19378,3475
18976,Inf,3476
-Inf,Inf,3477
19007,Inf,3478
18774,Inf,3479
18774,Inf,3480
19078,Inf,3481
19078,Inf,3482
19070,19917,3483
19070,Inf,3484
19045,Inf,3485
19045,Inf,3486
19076,Inf,3487
19082,Inf,3488
19082,Inf,3489
-Inf,21990,3490
-Inf,Inf,3491
19076,Inf,3492
-Inf,Inf,3493
19067,Inf,3494
19061,Inf,3495
19061,Inf,3496
-Inf,Inf,3497
-Inf,19056,3498
19069,Inf,3499
19083,Inf,3500
19083,Inf,3501
19085,Inf,3502
19085,Inf,3503
19069,Inf,3504
19031,Inf,3505
19031,Inf,3506
19092,Inf,3507
19092,Inf,3508
19086,Inf,3509
19086,Inf,3510
19054,Inf,3511
19103,Inf,3512
19098,Inf,3513
19098,Inf,3514
19040,19501,3515
18895,Inf,3516
18895,Inf,3517
18894,Inf,3518
18894,Inf,3519
19068,Inf,3520
19105,Inf,3521
-Inf,Inf,3522
19083,Inf,3523
19015,Inf,3524
19015,Inf,3525
-Inf,Inf,3526
19096,Inf,3527
18945,Inf,3528
19100,20432,3529
19100,20432,3530
19097,Inf,3531
19110,19130,3532
19110,Inf,3533
19110,19289,3534
-Inf,Inf,3535
-Inf,Inf,3536
18892,Inf,3537
19096,21468,3538
19096,Inf,3539
19069,Inf,3540
19102,Inf,3541
19102,Inf,3542
19081,Inf,3543
19104,Inf,3544
19104,Inf,3545
-Inf,19062,3546
19084,Inf,3547
19112,Inf,3548
19112,Inf,3549
19039,Inf,3550
19039,Inf,3551
19039,Inf,3552
19114,Inf,3553
19056,Inf,3554
-Inf,19347,3555
-Inf,19347,3556
19118,20588,3557
19118,20588,3558
19097,21228,3559
19118,Inf,3560
19118,Inf,3561
19119,Inf,3562
19119,Inf,3563
18994,Inf,3564
18994,Inf,3565
19037,Inf,3566
19037,Inf,3567
19123,Inf,3568
-Inf,Inf,3569
19105,Inf,3570
19131,Inf,3571
19096,Inf,3572
19096,Inf,3573
19105,Inf,3574
19105,Inf,3575
19076,Inf,3576
-Inf,Inf,3577
-Inf,Inf,3578
-Inf,Inf,3579
-Inf,19771,3580
-Inf,Inf,3581
19113,Inf,3582
19131,20073,3583
19080,Inf,3584
19080,Inf,3585
19058,19812,3586
19127,Inf,3587
19132,Inf,3588
19132,Inf,3589
19056,Inf,3590
-Inf,22107,3591
18375,21920,3592
19041,Inf,3593
19041,Inf,3594
19132,Inf,3595
19103,Inf,3596
19103,Inf,3597
19137,Inf,3598
19137,Inf,3599
19132,Inf,3600
19132,Inf,3601
19137,19821,3602
19137,Inf,3603
19140,Inf,3604
19132,Inf,3605
-Inf,Inf,3606
-Inf,Inf,3607
19123,Inf,3608
19123,19123,3609
-Inf,Inf,3610
19126,Inf,3611
19126,22529,3612
19134,19518,3613
-Inf,19114,3614
-Inf,Inf,3615
-Inf,19116,3616
19118,Inf,3617
-Inf,Inf,3618
19106,Inf,3619
19106,Inf,3620
19147,Inf,3621
19147,Inf,3622
19109,Inf,3623
-Inf,19117,3624
-Inf,19117,3625
-Inf,Inf,3626
-Inf,Inf,3627
-Inf,Inf,3628
-Inf,Inf,3629
19144,Inf,3630
19144,Inf,3631
19138,Inf,3632
-Inf,Inf,3633
19117,Inf,3634
19117,Inf,3635
19146,Inf,3636
19146,Inf,3637
-Inf,23359,3638
-Inf,21934,3639
19149,Inf,3640
19149,Inf,3641
-Inf,Inf,3642
-Inf,19168,3643
19144,21121,3644
19144,21121,3645
19144,21121,3646
19144,20448,3647
19144,20448,3648
19144,20448,3649
19152,Inf,3650
19153,Inf,3651
19153,Inf,3652
19086,Inf,3653
19131,Inf,3654
-Inf,Inf,3655
-Inf,22190,3656
-Inf,22190,3657
19154,Inf,3658
19154,22226,3659
-Inf,Inf,3660
19151,Inf,3661
19153,Inf,3662
19153,Inf,3663
19111,Inf,3664
19102,Inf,3665
19102,Inf,3666
19137,Inf,3667
19137,Inf,3668
-Inf,Inf,3669
19153,Inf,3670
19027,Inf,3671
19027,Inf,3672
-Inf,Inf,3673
19160,Inf,3674
19160,Inf,3675
19160,Inf,3676
19151,Inf,3677
19151,Inf,3678
19153,Inf,3679
19130,Inf,3680
19159,Inf,3681
19159,Inf,3682
19158,Inf,3683
19158,Inf,3684
-Inf,19901,3685
-Inf,Inf,3686
-Inf,Inf,3687
-Inf,Inf,3688
19050,Inf,3689
-Inf,19112,3690
-Inf,19112,3691
19152,19210,3692
-Inf,21549,3693
19159,Inf,3694
18154,Inf,3695
18154,Inf,3696
19155,Inf,3697
19155,Inf,3698
19151,22332,3699
19151,22332,3700
19158,Inf,3701
19158,Inf,3702
-Inf,18754,3703
-Inf,Inf,3704
-Inf,19124,3705
19144,Inf,3706
19160,Inf,3707
19160,Inf,3708
19153,Inf,3709
19153,Inf,3710
19161,Inf,3711
19168,Inf,3712
19168,24528,3713
19148,Inf,3714
19148,Inf,3715
-Inf,Inf,3716
19141,Inf,3717
19144,Inf,3718
-Inf,Inf,3719
-Inf,19448,3720
-Inf,19448,3721
-Inf,Inf,3722
19148,Inf,3723
19172,Inf,3724
19172,Inf,3725
18693,Inf,3726
18693,19179,3727
19169,Inf,3728
19169,Inf,3729
19154,Inf,3730
19154,Inf,3731
19172,Inf,3732
-Inf,19848,3733
-Inf,21307,3734
19044,Inf,3735
19147,Inf,3736
19046,Inf,3737
19046,Inf,3738
19159,Inf,3739
19133,Inf,3740
19133,Inf,3741
19181,Inf,3742
19181,Inf,3743
-Inf,Inf,3744
-Inf,Inf,3745
19140,Inf,3746
19140,Inf,3747
19140,Inf,3748
-Inf,Inf,3749
-Inf,Inf,3750
19139,21860,3751
-Inf,Inf,3752
19176,Inf,3753
-Inf,Inf,3754
19174,Inf,3755
-Inf,Inf,3756
-Inf,22126,3757
-Inf,21727,3758
19176,Inf,3759
19176,Inf,3760
19182,Inf,3761
19182,Inf,3762
-Inf,20612,3763
18823,Inf,3764
19168,Inf,3765
19190,23936,3766
19159,Inf,3767
19159,Inf,3768
18994,Inf,3769
19182,Inf,3770
19182,Inf,3771
-Inf,Inf,3772
19081,Inf,3773
-Inf,19953,3774
-Inf,Inf,3775
-Inf,18942,3776
19200,19362,3777
19173,Inf,3778
19172,Inf,3779
19168,Inf,3780
19168,Inf,3781
19196,Inf,3782
19194,Inf,3783
19194,Inf,3784
-Inf,19202,3785
-Inf,19202,3786
-Inf,19202,3787
19193,Inf,3788
19193,Inf,3789
19208,Inf,3790
19208,Inf,3791
-Inf,Inf,3792
17987,Inf,3793
17987,Inf,3794
-Inf,Inf,3795
19049,Inf,3796
19193,Inf,3797
19193,Inf,3798
19134,19265,3799
19217,Inf,3800
19217,Inf,3801
18734,Inf,3802
19211,Inf,3803
19211,Inf,3804
19216,Inf,3805
19216,Inf,3806
19176,Inf,3807
-Inf,Inf,3808
19176,Inf,3809
-Inf,Inf,3810
19211,Inf,3811
13013,Inf,3812
19186,Inf,3813
-Inf,Inf,3814
19137,21352,3815
-Inf,Inf,3816
-Inf,Inf,3817
19141,Inf,3818
19141,Inf,3819
19175,21583,3820
19175,Inf,3821
19224,Inf,3822
-Inf,Inf,3823
19112,21107,3824
19214,Inf,3825
19199,Inf,3826
19183,Inf,3827
19189,Inf,3828
19140,Inf,3829
19189,20496,3830
19189,Inf,3831
19224,21362,3832
19224,21362,3833
-Inf,Inf,3834
-Inf,19197,3835
-Inf,Inf,3836
19221,Inf,3837
19221,Inf,3838
19182,Inf,3839
19182,Inf,3840
-Inf,Inf,3841
19074,Inf,3842
19074,19351,3843
19230,22633,3844
19230,22633,3845
19211,Inf,3846
19225,Inf,3847
19083,Inf,3848
19083,Inf,3849
-Inf,Inf,3850
-Inf,Inf,3851
19207,Inf,3852
19231,19259,3853
19164,Inf,3854
19227,Inf,3855
19227,Inf,3856
19197,Inf,3857
19197,Inf,3858
19232,Inf,3859
-Inf,Inf,3860
19232,Inf,3861
19232,Inf,3862
19207,Inf,3863
19207,Inf,3864
19174,Inf,3865
19174,Inf,3866
19173,Inf,3867
19173,Inf,3868
19235,Inf,3869
19235,Inf,3870
19237,Inf,3871
19172,Inf,3872
19172,Inf,3873
19236,Inf,3874
19236,20817,3875
19229,23213,3876
19229,23213,3877
-Inf,Inf,3878
-Inf,Inf,3879
19232,20653,3880
19245,Inf,3881
19195,Inf,3882
19195,Inf,3883
-Inf,Inf,3884
-Inf,Inf,3885
19237,22208,3886
19237,Inf,3887
19102,Inf,3888
19236,Inf,3889
19239,Inf,3890
19239,Inf,3891
19224,Inf,3892
19224,Inf,3893
-Inf,Inf,3894
-Inf,21945,3895
19189,Inf,3896
19244,Inf,3897
19244,Inf,3898
19229,19645,3899
19229,Inf,3900
19249,Inf,3901
19249,Inf,3902
19250,Inf,3903
-Inf,Inf,3904
19230,Inf,3905
19230,Inf,3906
19231,Inf,3907
19251,Inf,3908
19173,Inf,3909
-Inf,Inf,3910
19208,Inf,3911
19208,Inf,3912
-Inf,Inf,3913
-Inf,Inf,3914
19237,Inf,3915
19237,Inf,3916
19237,Inf,3917
-Inf,Inf,3918
19250,Inf,3919
19250,Inf,3920
-Inf,Inf,3921
-Inf,21896,3922
19224,19833,3923
19224,Inf,3924
19069,Inf,3925
18836,20727,3926
18836,20727,3927
19209,Inf,3928
19209,19209,3929
-Inf,Inf,3930
-Inf,19233,3931
19259,21242,3932
19194,Inf,3933
19194,Inf,3934
19237,Inf,3935
19237,Inf,3936
19069,19069,3937
19069,19069,3938
19258,Inf,3939
-Inf,Inf,3940
18991,Inf,3941
19263,Inf,3942
19263,19301,3943
19173,Inf,3944
19173,Inf,3945
19173,Inf,3946
19190,Inf,3947
-Inf,Inf,3948
19230,Inf,3949
19109,22085,3950
19142,Inf,3951
19142,Inf,3952
-Inf,Inf,3953
-Inf,21850,3954
-Inf,19268,3955
19255,Inf,3956
19255,Inf,3957
-Inf,Inf,3958
19267,20087,3959
19259,Inf,3960
19273,Inf,3961
-Inf,19109,3962
19165,Inf,3963
-Inf,Inf,3964
-Inf,Inf,3965
19232,Inf,3966
19232,Inf,3967
19267,19842,3968
19267,19842,3969
19267,19842,3970
19267,Inf,3971
19267,Inf,3972
19265,Inf,3973
19273,Inf,3974
19158,Inf,3975
19259,Inf,3976
19259,Inf,3977
-Inf,22406,3978
19251,Inf,3979
19265,Inf,3980
19282,Inf,3981
19282,Inf,3982
19224,20953,3983
19224,20953,3984
19257,Inf,3985
19257,Inf,3986
19266,Inf,3987
19214,Inf,3988
19214,Inf,3989
19226,21269,3990
19273,Inf,3991
19273,Inf,3992
19147,Inf,3993
19147,Inf,3994
19277,Inf,3995
19231,Inf,3996
19231,Inf,3997
19154,Inf,3998
-Inf,22212,3999
19172,Inf,4000
19286,Inf,4001
-Inf,Inf,4002
19268,Inf,4003
-Inf,19022,4004
-Inf,19022,4005
19133,Inf,4006
19133,Inf,4007
19284,Inf,4008
19151,Inf,4009
19151,Inf,4010
19036,Inf,4011
19036,Inf,4012
-Inf,Inf,4013
19266,19991,4014
19266,19991,4015
19266,19991,4016
19273,Inf,4017
19294,Inf,4018
19274,21233,4019
19274,21233,4020
19277,Inf,4021
-Inf,Inf,4022
-Inf,18879,4023
-Inf,18879,4024
19186,Inf,4025
19186,Inf,4026
19242,Inf,4027
-Inf,Inf,4028
19242,21926,4029
19250,Inf,4030
19250,Inf,4031
19250,Inf,4032
19250,Inf,4033
-Inf,Inf,4034
-Inf,19282,4035
19292,Inf,4036
19298,Inf,4037
19291,Inf,4038
19291,Inf,4039
19285,Inf,4040
19285,Inf,4041
19267,Inf,4042
19277,Inf,4043
19277,Inf,4044
19281,19281,4045
19281,19281,4046
19295,Inf,4047
-Inf,Inf,4048
-Inf,Inf,4049
-Inf,Inf,4050
-Inf,Inf,4051
19266,Inf,4052
19273,Inf,4053
19299,Inf,4054
19299,Inf,4055
19284,Inf,4056
19284,Inf,4057
19298,Inf,4058
19298,Inf,4059
19300,20757,4060
19300,20757,4061
19181,Inf,4062
19181,Inf,4063
19177,Inf,4064
19177,Inf,4065
19301,Inf,4066
19305,Inf,4067
19305,Inf,4068
19235,Inf,4069
19235,Inf,4070
19286,Inf,4071
19117,Inf,4072
-Inf,Inf,4073
19275,Inf,4074
19183,Inf,4075
-Inf,Inf,4076
19238,21816,4077
19238,21816,4078
19130,Inf,4079
19130,Inf,4080
19308,Inf,4081
19308,Inf,4082
19291,Inf,4083
19291,Inf,4084
18563,Inf,4085
19296,Inf,4086
19314,22409,4087
19314,22409,4088
19297,Inf,4089
19291,Inf,4090
19158,Inf,4091
19046,Inf,4092
19293,Inf,4093
19293,Inf,4094
19293,Inf,4095
-Inf,Inf,4096
-Inf,19258,4097
-Inf,Inf,4098
-Inf,Inf,4099
19245,21547,4100
19245,21547,4101
-Inf,Inf,4102
19316,Inf,4103
19263,Inf,4104
-Inf,Inf,4105
19308,Inf,4106
19308,20047,4107
19321,Inf,4108
19322,Inf,4109
19307,Inf,4110
19307,Inf,4111
19268,Inf,4112
19268,Inf,4113
19296,Inf,4114
19296,Inf,4115
19313,Inf,4116
19313,Inf,4117
19159,22301,4118
-Inf,22301,4119
19159,22301,4120
19287,Inf,4121
19287,Inf,4122
19320,Inf,4123
19320,Inf,4124
19305,Inf,4125
-Inf,Inf,4126
19312,Inf,4127
19312,Inf,4128
19286,Inf,4129
19286,Inf,4130
-Inf,Inf,4131
19326,Inf,4132
19326,Inf,4133
19336,Inf,4134
19336,Inf,4135
19312,22631,4136
19300,Inf,4137
19319,Inf,4138
19337,22403,4139
19038,Inf,4140
19038,Inf,4141
-Inf,Inf,4142
19307,Inf,4143
19307,Inf,4144
-Inf,Inf,4145
-Inf,Inf,4146
19322,Inf,4147
19322,Inf,4148
19341,Inf,4149
19336,Inf,4150
19336,Inf,4151
19151,19151,4152
-Inf,Inf,4153
19281,Inf,4154
19347,Inf,4155
19347,Inf,4156
19207,Inf,4157
19207,Inf,4158
-Inf,Inf,4159
19340,Inf,4160
19340,Inf,4161
19336,Inf,4162
-Inf,19343,4163
-Inf,19343,4164
19352,Inf,4165
19352,Inf,4166
19273,Inf,4167
19351,Inf,4168
-Inf,Inf,4169
19286,Inf,4170
19349,Inf,4171
19349,Inf,4172
-Inf,Inf,4173
19352,Inf,4174
19351,Inf,4175
19351,Inf,4176
19313,Inf,4177
-Inf,Inf,4178
-Inf,Inf,4179
18811,Inf,4180
18811,Inf,4181
19354,Inf,4182
19354,Inf,4183
18743,20909,4184
18743,Inf,4185
19356,Inf,4186
19298,Inf,4187
-Inf,Inf,4188
-Inf,Inf,4189
-Inf,Inf,4190
18686,Inf,4191
19263,Inf,4192
19328,Inf,4193
19328,Inf,4194
19251,Inf,4195
19251,Inf,4196
19321,19917,4197
19373,22177,4198
19364,Inf,4199
19364,Inf,4200
19067,Inf,4201
19350,Inf,4202
19350,Inf,4203
19365,Inf,4204
19365,Inf,4205
19249,Inf,4206
-Inf,Inf,4207
19370,Inf,4208
-Inf,Inf,4209
19371,Inf,4210
19341,Inf,4211
-Inf,Inf,4212
19337,19337,4213
19337,19337,4214
19368,Inf,4215
19368,Inf,4216
19356,Inf,4217
19356,Inf,4218
19356,Inf,4219
19361,Inf,4220
19368,Inf,4221
-Inf,Inf,4222
19377,Inf,4223
19340,Inf,4224
19340,Inf,4225
19366,Inf,4226
19368,Inf,4227
19379,21275,4228
19313,Inf,4229
19355,Inf,4230
19369,19940,4231
19369,19940,4232
19368,Inf,4233
19368,Inf,4234
-Inf,Inf,4235
19377,Inf,4236
19377,Inf,4237
19377,Inf,4238
19377,Inf,4239
19348,Inf,4240
19373,Inf,4241
19348,Inf,4242
19376,Inf,4243
19376,Inf,4244
19382,Inf,4245
19382,Inf,4246
-Inf,Inf,4247
19382,19573,4248
19361,Inf,4249
19361,Inf,4250
-Inf,19327,4251
19389,22071,4252
19389,22071,4253
19376,Inf,4254
-Inf,Inf,4255
-Inf,19361,4256
19370,Inf,4257
19370,Inf,4258
19397,Inf,4259
19327,Inf,4260
19327,Inf,4261
-Inf,Inf,4262
19377,Inf,4263
19385,19771,4264
19385,19771,4265
19354,Inf,4266
19395,Inf,4267
19396,19943,4268
19377,Inf,4269
19377,Inf,4270
-Inf,21265,4271
-Inf,21265,4272
19378,19767,4273
19378,Inf,4274
-Inf,19396,4275
19305,Inf,4276
19305,Inf,4277
-Inf,18395,4278
-Inf,18395,4279
19616,Inf,4280
19370,19736,4281
19370,19736,4282
19336,Inf,4283
19336,Inf,4284
-Inf,Inf,4285
19308,22184,4286
-Inf,Inf,4287
19382,19844,4288
19382,19844,4289
19382,19844,4290
19405,Inf,4291
19405,Inf,4292
19148,Inf,4293
19148,Inf,4294
19371,Inf,4295
-Inf,19265,4296
19358,Inf,4297
19358,Inf,4298
19356,22516,4299
-Inf,22516,4300
19384,Inf,4301
19398,Inf,4302
19243,Inf,4303
-Inf,Inf,4304
-Inf,Inf,4305
-Inf,20506,4306
19390,21689,4307
19390,21689,4308
19384,Inf,4309
19384,20722,4310
19405,Inf,4311
-Inf,22280,4312
-Inf,19384,4313
-Inf,Inf,4314
19399,Inf,4315
19417,Inf,4316
19417,Inf,4317
-Inf,19394,4318
-Inf,19394,4319
19348,Inf,4320
19348,Inf,4321
19403,Inf,4322
19418,Inf,4323
19411,Inf,4324
19411,Inf,4325
19406,Inf,4326
19418,Inf,4327
19418,Inf,4328
19361,Inf,4329
19363,21307,4330
-Inf,21893,4331
19418,20145,4332
19351,Inf,4333
19357,Inf,4334
-Inf,19427,4335
19424,21576,4336
19424,21576,4337
19398,Inf,4338
-Inf,Inf,4339
-Inf,Inf,4340
19424,Inf,4341
19410,Inf,4342
19405,Inf,4343
19405,Inf,4344
19406,Inf,4345
19406,Inf,4346
19403,Inf,4347
19424,20992,4348
19370,Inf,4349
19370,Inf,4350
19390,Inf,4351
19411,Inf,4352
19429,Inf,4353
19431,Inf,4354
-Inf,19858,4355
19378,Inf,4356
19425,Inf,4357
19413,Inf,4358
19413,23457,4359
-Inf,Inf,4360
19302,Inf,4361
19302,Inf,4362
19424,Inf,4363
19424,Inf,4364
19424,Inf,4365
-Inf,Inf,4366
-Inf,Inf,4367
19057,Inf,4368
19057,Inf,4369
19359,Inf,4370
19410,Inf,4371
19410,Inf,4372
19418,21706,4373
-Inf,Inf,4374
19407,Inf,4375
19440,Inf,4376
19376,Inf,4377
19376,Inf,4378
-Inf,Inf,4379
19443,Inf,4380
19420,Inf,4381
-Inf,Inf,4382
19366,Inf,4383
19441,Inf,4384
19335,Inf,4385
-Inf,Inf,4386
-Inf,21847,4387
19417,Inf,4388
19432,Inf,4389
19422,Inf,4390
19422,Inf,4391
19429,Inf,4392
19429,Inf,4393
19438,Inf,4394
-Inf,Inf,4395
-Inf,Inf,4396
19450,Inf,4397
19450,Inf,4398
18290,Inf,4399
-Inf,Inf,4400
-Inf,19385,4401
-Inf,19385,4402
19445,Inf,4403
19348,21511,4404
19348,21511,4405
19348,Inf,4406
19452,19714,4407
17115,Inf,4408
17115,Inf,4409
19450,Inf,4410
19450,Inf,4411
19435,Inf,4412
19435,Inf,4413
19420,Inf,4414
19455,Inf,4415
19454,20652,4416
19447,Inf,4417
19447,Inf,4418
19460,Inf,4419
-Inf,Inf,4420
19438,Inf,4421
-Inf,Inf,4422
19120,Inf,4423
19120,Inf,4424
19459,Inf,4425
-Inf,Inf,4426
-Inf,Inf,4427
19300,Inf,4428
19300,Inf,4429
19300,Inf,4430
-Inf,19431,4431
19455,Inf,4432
19455,Inf,4433
19455,Inf,4434
19454,Inf,4435
-Inf,Inf,4436
19467,20621,4437
19431,Inf,4438
19431,Inf,4439
19400,Inf,4440
19440,20856,4441
19440,20856,4442
19450,Inf,4443
19435,Inf,4444
19435,Inf,4445
19469,20621,4446
19299,Inf,4447
19461,Inf,4448
-Inf,Inf,4449
19466,Inf,4450
19440,Inf,4451
19440,Inf,4452
19441,Inf,4453
19469,22003,4454
19469,22003,4455
19448,Inf,4456
19448,Inf,4457
19362,Inf,4458
19362,Inf,4459
18595,Inf,4460
18595,Inf,4461
19462,Inf,4462
19462,Inf,4463
19405,Inf,4464
19389,Inf,4465
-Inf,Inf,4466
-Inf,Inf,4467
-Inf,21765,4468
19453,Inf,4469
19453,Inf,4470
19470,Inf,4471
19046,Inf,4472
-Inf,19383,4473
-Inf,24794,4474
-Inf,20720,4475
18803,Inf,4476
19255,Inf,4477
-Inf,Inf,4478
-Inf,Inf,4479
19461,Inf,4480
19470,Inf,4481
19470,Inf,4482
-Inf,20453,4483
-Inf,20453,4484
19470,Inf,4485
19470,Inf,4486
19382,19382,4487
-Inf,Inf,4488
19441,Inf,4489
19441,Inf,4490
19382,19382,4491
19452,Inf,4492
19452,Inf,4493
-Inf,Inf,4494
19424,Inf,4495
19424,Inf,4496
-Inf,Inf,4497
19482,Inf,4498
-Inf,Inf,4499
19403,19985,4500
19403,19985,4501
-Inf,Inf,4502
19440,Inf,4503
19466,Inf,4504
19466,Inf,4505
19432,Inf,4506
19432,Inf,4507
19480,Inf,4508
19480,Inf,4509
-Inf,Inf,4510
-Inf,19417,4511
19487,Inf,4512
19485,Inf,4513
19485,Inf,4514
19460,Inf,4515
19460,Inf,4516
19476,Inf,4517
-Inf,Inf,4518
-Inf,19459,4519
19481,Inf,4520
19481,Inf,4521
19463,Inf,4522
-Inf,Inf,4523
-Inf,Inf,4524
19468,Inf,4525
19453,Inf,4526
19453,Inf,4527
19480,Inf,4528
19480,Inf,4529
19435,19726,4530
19452,Inf,4531
19452,Inf,4532
-Inf,Inf,4533
19419,19903,4534
19488,Inf,4535
19488,Inf,4536
19259,20035,4537
19259,Inf,4538
19389,20555,4539
-Inf,Inf,4540
19455,Inf,4541
19434,Inf,4542
19476,Inf,4543
19495,Inf,4544
19296,Inf,4545
19296,Inf,4546
-Inf,Inf,4547
-Inf,Inf,4548
19497,20820,4549
19497,Inf,4550
19497,Inf,4551
12043,Inf,4552
12043,Inf,4553
19490,Inf,4554
19453,Inf,4555
19307,19307,4556
19307,19307,4557
19098,21441,4558
19487,20482,4559
19487,Inf,4560
19494,Inf,4561
19494,Inf,4562
19501,Inf,4563
19501,Inf,4564
-Inf,19498,4565
19489,Inf,4566
19489,Inf,4567
18992,Inf,4568
18992,Inf,4569
19498,Inf,4570
19494,Inf,4571
19494,Inf,4572
19487,20488,4573
19487,Inf,4574
19460,Inf,4575
19460,Inf,4576
19488,Inf,4577
19488,Inf,4578
19495,Inf,4579
19360,Inf,4580
19360,Inf,4581
19347,Inf,4582
19347,Inf,4583
19497,Inf,4584
19497,Inf,4585
19505,Inf,4586
19502,Inf,4587
19502,Inf,4588
-Inf,Inf,4589
-Inf,Inf,4590
-Inf,19508,4591
19497,Inf,4592
19497,Inf,4593
-Inf,18172,4594
-Inf,Inf,4595
19501,23051,4596
-Inf,23051,4597
19502,Inf,4598
19502,Inf,4599
19501,Inf,4600
19501,Inf,4601
19509,Inf,4602
19509,Inf,4603
19509,Inf,4604
-Inf,19498,4605
-Inf,19509,4606
-Inf,19509,4607
19477,Inf,4608
19502,Inf,4609
19502,Inf,4610
19483,Inf,4611
19483,Inf,4612
-Inf,Inf,4613
-Inf,Inf,4614
19490,Inf,4615
19466,Inf,4616
19492,Inf,4617
19508,Inf,4618
-Inf,Inf,4619
-Inf,Inf,4620
19483,Inf,4621
19483,Inf,4622
19506,19604,4623
19487,Inf,4624
-Inf,22333,4625
-Inf,19455,4626
19519,Inf,4627
19476,Inf,4628
19516,Inf,4629
19516,Inf,4630
19516,Inf,4631
19516,Inf,4632
19516,Inf,4633
19511,Inf,4634
19511,Inf,4635
19495,Inf,4636
19495,Inf,4637
-Inf,Inf,4638
19516,Inf,4639
19516,Inf,4640
19516,Inf,4641
19516,Inf,4642
19354,Inf,4643
19354,Inf,4644
19515,Inf,4645
19515,Inf,4646
19515,Inf,4647
19515,Inf,4648
19520,Inf,4649
19520,Inf,4650
19384,Inf,4651
19461,Inf,4652
-Inf,Inf,4653
-Inf,19461,4654
18714,Inf,4655
18714,Inf,4656
19466,Inf,4657
19482,Inf,4658
19482,Inf,4659
-Inf,Inf,4660
-Inf,Inf,4661
-Inf,Inf,4662
19474,Inf,4663
19474,Inf,4664
19527,Inf,4665
19527,Inf,4666
19526,Inf,4667
-Inf,Inf,4668
-Inf,Inf,4669
-Inf,Inf,4670
-Inf,Inf,4671
-Inf,Inf,4672
-Inf,22024,4673
-Inf,Inf,4674
19454,Inf,4675
19517,Inf,4676
19517,Inf,4677
19517,Inf,4678
19523,Inf,4679
19378,Inf,4680
19489,Inf,4681
19516,Inf,4682
-Inf,Inf,4683
19537,Inf,4684
-Inf,19523,4685
-Inf,Inf,4686
19459,Inf,4687
-Inf,Inf,4688
19532,Inf,4689
19532,Inf,4690
19517,Inf,4691
19517,Inf,4692
19517,Inf,4693
-Inf,Inf,4694
19539,Inf,4695
19517,Inf,4696
19097,Inf,4697
19526,Inf,4698
19526,Inf,4699
19540,Inf,4700
19540,Inf,4701
-Inf,Inf,4702
-Inf,Inf,4703
-Inf,Inf,4704
-Inf,Inf,4705
19504,Inf,4706
19541,Inf,4707
19541,Inf,4708
-Inf,Inf,4709
19505,Inf,4710
19543,Inf,4711
19525,Inf,4712
19533,Inf,4713
19525,Inf,4714
-Inf,Inf,4715
19545,Inf,4716
19547,Inf,4717
19547,Inf,4718
-Inf,Inf,4719
-Inf,Inf,4720
-Inf,19527,4721
-Inf,19527,4722
-Inf,19527,4723
19543,Inf,4724
19543,Inf,4725
-Inf,Inf,4726
19551,Inf,4727
19551,Inf,4728
18795,Inf,4729
19487,Inf,4730
19526,Inf,4731
19526,Inf,4732
-Inf,Inf,4733
-Inf,19551,4734
19523,Inf,4735
19554,Inf,4736
19554,Inf,4737
19527,20251,4738
19527,20251,4739
19558,Inf,4740
19558,Inf,4741
-Inf,19537,4742
19558,Inf,4743
