from_node_id,to_node_id,role_canonical,layer,certainty,spell_id
PERSON_ESASI_ABDELAZIZ,CO_RENO_MOTEURS,administrateur,corporate,probable,SP_d91901154d807f1cdad3
PERSON_GHARBI_AMEUR,CO_CONSERVES_MODERNES_CAP_BON_COMOCAP,gerant,corporate,certain,SP_db112bf1457c033283f1
PERSON_BENAYED_ABDELWAHEB,CO_AGRICOLE_SIDI_DAOUED,gerant,corporate,certain,SP_daa3ac745e5d49cf4ecc
PERSON_KACEM_MOHAMED,CO_KACEM_ELECTRONIC_INDUSTRIE,gerant,corporate,certain,SP_c8c84497ddd8f5368b0e
PERSON_ESAYAH_HABIB,CO_EURO_CYCLES,pdg,corporate,certain,SP_9d173b72600502fd5b39
PERSON_ESAYAH_HABIB,CO_EURO_CYCLES,association_president,corporate,certain,SP_9d8a0ab64fb1f9feb678
PERSON_GHAZI_MOURAD,CO_EURO_CYCLES,administrateur,corporate,probable,SP_f7184c25b0dc03ccbd12
PERSON_BENYOUSEF_ABDELAZIZ,CO_EURO_CYCLES,administrateur,corporate,probable,SP_7c6f7294ac2caad2a27b
PERSON_BOUSBIA_MOHAMED,CO_BANQUE_CENTRALE_TUNISIE,dg,state,certain,SP_cf8b9bf8390f3248dd6f
PERSON_ABAS_HAMADI,ORGMENTION_ASSEMBLEE CONSTITUTIVE,gerant,state,certain,SP_0479c538c94f07f15256
PERSON_ABAS_FERID,ORGMENTION_ASSEMBLEE CONSTITUTIVE,gerant,state,certain,SP_3312bca27d61231bf02a
PERSON_AMAR_HABIB,ORGMENTION_PRESIDENCE DE LA REPUBLIQUE,conseiller,state,certain,SP_7de5b870816ea136ea7b
PERSON_KAROUI_RIADH,GOV_MINISTERE_FINANCES,chef_de_service,state,certain,SP_5f4e29de229b2dcd535a
PERSON_MEKI_ALI,GOV_MINISTERE_FINANCES,chef_de_service,state,certain,SP_c768bc4a91731e732a18
PERSON_GABOUJ_RIDHA,GOV_MINISTERE_L_AGRICULTURE_RESSOURCES_HYDRAULIQUES_PECHE,unspecified,state,certain,SP_ccd2071d9258b0909e93
PERSON_BOUSLAMA_BOUBAKER,GOV_MINISTERE_L_EQUIPEMENT_L_HABITAT_L_AMENAGEMENT_TERRITOIRE,chef_de_service,state,certain,SP_37ee107f2aba6b145cf3
PERSON_ZAABI_LOTFI,GOV_MINISTERE_L_AGRICULTURE_RESSOURCES_HYDRAULIQUES_PECHE,unspecified,state,certain,SP_06f0b0ff8e6acbabf247
PERSON_AMAR_HABIB,ORGMENTION_PRESIDENCE DE LA REPUBLIQUE,minister,state,certain,SP_3072693d7cf400cbb139
PERSON_KAROUI_RIADH,GOV_MINISTERE_FINANCES,unspecified,state,certain,SP_604b27f9da548af7023d
PERSON_BENOUR_FETHI,GOV_MINISTERE_L_INDUSTRIE,sous_directeur,state,certain,SP_2a3a0131f4ac1984d47f
