vertex.id,node_id,label,node_type
107,PERSON_HAMAMI_YASER,YASSER HAMMAMI,PERSON
108,CO_IDPROD,IDPROD,ORG
109,PERSON_BOUAOUAJA_MALEK,MALEK BOUAOUAJA,PERSON
110,CO_ZITA_TRAVEL,ZITA TRAVEL,ORG
111,PERSON_BOUAOUAJA_MARIEM,MARIEM BOUAOUAJA,PERSON
112,PERSON_BENAMAR_MOURAD,MOURAD BEN-AMMAR,PERSON
113,CO_DINDOUX,DINDOUX,ORG
114,PERSON_ZAHAF_SLAHEDINE,SLAHEDDINE ZAHAF,PERSON
115,CO_TUNISIENNE_FABRICATION_PEINTURE_SOTUFAP,SOCIETE TUNISIENNE DE FABRICATION DE PEINTURE SOTUFAP,ORG
116,PERSON_ABDELKEFI_AHMED,AHMED ABDELKEFI,PERSON
117,CO_TUNINVEST_SERVICES,TUNINVEST SERVICES,ORG
118,PERSON_MBAREK_MOHAMED_AZIZ,MOHAMED AZIZ MBAREK,PERSON
119,PERSON_JABRI_IMED,IMED JABRI,PERSON
120,CO_MULTI_SERVICES_AUTOS,SOCIETE MULTI SERVICES AUTOS,ORG
121,PERSON_TRIKI_ALI,ALI TRIKI,PERSON
122,CO_FARHAT_HACHED_MEDICAL,SOCIETE FARHAT HACHED MEDICAL,ORG
123,PERSON_KMIMECH_CHOKRI,CHOKRI KMIMECH,PERSON
124,CO_KMIMECH_MATERIEL_CONSTRUCTION,SOCIETE KMIMECH DE MATERIEL DE CONSTRUCTION KMC,ORG
125,PERSON_NASR_MOHAMED,MOHAMED NASR,PERSON
126,CO_PAPER_CUP,PAPER CUP,ORG
127,PERSON_AMDOUNI_MOURAD,MOURAD AMDOUNI,PERSON
128,CO_TECHNOLOGY_ASSOCIATES,SOCIETE TECHNOLOGY ASSOCIATES,ORG
129,PERSON_BAYAHI_YAHIA,YAHIA BAYAHI,PERSON
130,CO_SPEIA,SPEIA,ORG
131,PERSON_SASI_MOHAMED,MOHAMED SASSI,PERSON
132,CO_MODERNE_CARRIERES_SABLE,SOCIETE MODERNE DES CARRIERES DE SABLE,ORG
133,PERSON_LAMBOTE_DANIEL,DANIEL LAMBOTTE,PERSON
134,CO_IMPRIME_FRANCE,SOCIETE IMPRIME FRANCE,ORG
135,PERSON_GHARBI_HAFEDH,HAFEDH GHARBI,PERSON
136,CO_INDUSTRIES_METALLIQUES_FERRONNERIE_SIMFER,SOCIETE DES INDUSTRIES METALLIQUES ET DE FERRONNERIE SIMFER,ORG
137,PERSON_ZOUARI_MEKI_MAHER,MEKKI MAHER ZOUARI,PERSON
138,CO_AGRICOLE_EL_BARAKA,SOCIETE AGRICOLE EL-BARAKA,ORG
139,PERSON_FOUGHALI_YOUSEF,YOUSSEF FOUGHALI,PERSON
140,CO_HUILE_KHADIJA,HUILE KHADIJA,ORG
141,PERSON_TRIKI_MOHAMED,MOHAMED TRIKI,PERSON
142,CO_BGI_BONNE_GOUVERNANCE_INFORMATIQUE,BGI BONNE GOUVERNANCE INFORMATIQUE,ORG
143,PERSON_BENHRIZ_KHALED,KHALED BEN-HRIZ,PERSON
144,CO_FOOD_DECORATION,FOOD DECORATION,ORG
145,CO_COMPAGNIE_DEMBALLAGE_TRANSFORMATION_DALUMINIUM_CETRAM,COMPAGNIE DEMBALLAGE ET DE TRANSFORMATION DALUMINIUM CETRAM,ORG
146,PERSON_MABROUK_YOUSEF,YOUSSEF MABROUK,PERSON
147,CO_NOVA_MEUBLE,NOVA MEUBLE,ORG
148,PERSON_MAIZA_SADOK,SADOK MAIZA,PERSON
149,CO_SAVEURS_MEDITERRANENNES,SAVEURS MEDITERRANENNES,ORG
150,PERSON_ZAR_ESIA,ESSIA ZAR,PERSON
151,CO_EAUX_MINERALES_BEJA_RAYAN,SOCIETE DES EAUX MINERALES BEJA RAYAN,ORG
152,PERSON_FRANCESCO_NIGRO_COSIMO,NIGRO COSIMO FRANCESCO,PERSON
153,CO_AIR_PRESS_CONSULTING,SOCIETE AIR PRESS CONSULTING,ORG
154,PERSON_ZOUARI_NEJIB,NEJIB ZOUARI,PERSON
155,CO_SMC_CONFECTION,SMC CONFECTION,ORG
156,PERSON_ABID_NOURI,NOURI ABID,PERSON
157,CO_ESSALEM,ESSALEM,ORG
158,PERSON_TRABELSI_MOEZ,MOEZ TRABELSI,PERSON
159,PERSON_BENSAID_SLAHEDINE,SLAHEDDINE BEN-SAID,PERSON
160,CO_COTUSAL,COTUSAL,ORG
161,PERSON_MOKHTAR_FETHI,FETHI MOKHTAR,PERSON
162,CO_MINIERE_SIDERURGIQUE_TUNISIE_SMST,SOCIETE MINIERE ET SIDERURGIQUE DE TUNISIE SMST,ORG
163,PERSON_MOKHTAR_KAIS,KAIS MOKHTAR,PERSON
164,PERSON_MOKHTAR_SADRI,SADRI MOKHTAR,PERSON
165,PERSON_MEDEB_MOHAMED_ALI,MOHAMED ALI MEDDEB,PERSON
166,CO_DELTA,DELTA,ORG
167,PERSON_KAMOUN_MOUNIR,MOUNIR KAMMOUN,PERSON
168,CO_SOKAPO,SOKAPO,ORG
169,PERSON_KAMOUN_KAIS,KAIS KAMMOUN,PERSON
170,CO_VOCAL_LINE,VOCAL LINE,ORG
171,PERSON_RENDA_FRANCK_ALDO,FRANCK ALDO RENDA,PERSON
172,CO_AGR_INDUSTRIE,AGR INDUSTRIE,ORG
173,PERSON_MAKHLOUFI_ABDELAZIZ,ABDELAZIZ MAKHLOUFI,PERSON
174,CO_COMMERCE_INTERNATIONAL,SOCIETE DE COMMERCE INTERNATIONAL,ORG
175,PERSON_TRIKI_SIRINE_HAFAIEDH,SIRINE HAFAIEDH TRIKI,PERSON
176,CO_CONFECTION,SA CONFECTION,ORG
177,PERSON_BOURICHA_MOHAMED_MONTASAR,MOHAMED MONTASSAR BOURICHA,PERSON
178,CO_EL_MONTASSAR_TRANSPORT,SOCIETE EL-MONTASSAR DE TRANSPORT,ORG
179,PERSON_MNIF_MOHAMED_NEJIB,MOHAMED NEJIB MNIF,PERSON
180,CO_SERIBROD_CONFECTION,SERIBROD CONFECTION,ORG
181,PERSON_BOUCHAMAOUI_RAFIK,RAFIK BOUCHAMAOUI,PERSON
182,CO_DAR_EL_FADHL_IMMOBILIERE,DAR EL-FADHL IMMOBILIERE,ORG
183,PERSON_HMIMED_HACHMI,HACHMI HMIMED,PERSON
184,CO_NEW_STAR_INTERNATIONAL,NEW STAR INTERNATIONAL,ORG
185,PERSON_FILIPINI_DARIO,DARIO FILIPPINI,PERSON
186,CO_GESTION_D_ANIMATION_TOURISTIQUE_ITALIA,SOCIETE DE GESTION ET D'ANIMATION TOURISTIQUE ITALIA,ORG
187,PERSON_MATALO_CARLO,CARLO MATALLO,PERSON
188,PERSON_KHECHINE_JAAFAR,JAAFAR KHECHINE,PERSON
189,CO_TOURISTIQUE_HOTELIERE_RESIDENCE_SOFRA,SOCIETE TOURISTIQUE ET HOTELIERE RESIDENCE LA SOFRA,ORG
190,CO_IMMOBILIER_PALMARIUM_CENTER,IMMOBILIER PALMARIUM CENTER,ORG
191,PERSON_HELARA_AMOR_BENSALAH,AMOR BEN-SALAH HELLARA,PERSON
192,CO_CARTHAGE_MEDICAL,SOCIETE CARTHAGE MEDICAL,ORG
193,PERSON_SASI_YOUSEF,YOUSSEF SASSI,PERSON
194,CO_MARBRERIE_ROYALE_EL_ABED_KHALED,SOCIETE MARBRERIE ROYALE EL-ABED KHALED,ORG
195,PERSON_BRAHEM_JAMEL,JAMEL BRAHEM,PERSON
196,PERSON_ABOUCHOUACHI_SOLTAN_KILANI,SOLTAN KILANI ABOU CHOUACHI,PERSON
197,CO_TAMOIL_TUNISIE,TAMOIL TUNISIE,ORG
198,PERSON_BELHIBA_ABDELAZIZ,ABDELAZIZ BELHIBA,PERSON
199,PERSON_SAIDANE_MOHAMED,MOHAMED SAIDANE,PERSON
200,CO_PROLABEL,PROLABEL,ORG
201,PERSON_ELAZABI_SABIHA,SABIHA EL-AZABI,PERSON
202,CO_TUNISIAN_ITALIAN_LIGHTING_COMPANY,TUNISIAN ITALIAN LIGHTING COMPANY,ORG
203,PERSON_CARIBONI_DANTE,DANTE CARIBONI,PERSON
204,PERSON_LOUMIREM_SAID_BENLARBI,SAID BEN-LARBI LOUMIREM,PERSON
205,CO_MEDITERRANEAN_GYPSUM_PLASTER_MEDGYP,MEDITERRANEAN GYPSUM ET PLASTER MEDGYP,ORG
206,PERSON_SASI_ABDERAZEK,ABDERRAZEK SASSI,PERSON
207,CO_MULTIVENT,MULTIVENT,ORG
208,PERSON_DRIS_MOUNIR,MOUNIR DRISS,PERSON
209,CO_PRIME_SERVICES_INFORMATIQUES,PRIME SERVICES INFORMATIQUES,ORG
210,PERSON_HAMROUNI_MUSTAPHA,MUSTAPHA HAMROUNI,PERSON
211,CO_STATION_STOCKAGE_SOTACIB_GABES_SSS_GABES,STATION DE STOCKAGE SOTACIB GABES SSS GABES,ORG
212,PERSON_SASI_HEDI,HEDI SASSI,PERSON
213,CO_COMMERCE_PIECES_RECHANGE,SOCIETE DE COMMERCE DES PIECES DE RECHANGE,ORG
214,PERSON_CHAABANE_ADEL,ADEL CHAABANE,PERSON
215,CO_BEST,BEST,ORG
216,PERSON_BENSAAD_MOHAMED_HABIB,MOHAMED HABIB BEN-SAAD,PERSON
217,CO_PROMOTION_FINANCEMENT_TOURISTIQUE_CARTHAGO,SOCIETE DE PROMOTION ET DE FINANCEMENT TOURISTIQUE CARTHAGO,ORG
218,PERSON_HOCHLAF_SKANDER,SKANDER HOCHLAF,PERSON
219,CO_TUNIS_ENSEIGNES,TUNIS ENSEIGNES,ORG
220,PERSON_MZABI_MZOUGHI,MZOUGHI MZABI,PERSON
221,CO_GIBRALTAR,GIBRALTAR,ORG
222,PERSON_MIQUEL_JEAN_LUC,JEAN LUC MIQUEL,PERSON
223,CO_ACOBEN,ACOBEN,ORG
224,PERSON_SELAMI_ADNEN,ADNEN SELLAMI,PERSON
225,CO_TUNISIAN_CONGRES_EVENTS,TUNISIAN CONGRES ET EVENTS,ORG
226,PERSON_SLAMA_SONIA_TOUMI,SONIA TOUMI SLAMA,PERSON
227,CO_S2I,SOCIETE S2I,ORG
228,PERSON_MASMOUDI_MOHAMED_RACHOINE,MOHAMED RACHOINE MASMOUDI,PERSON
229,CO_GENERALE_DISTRIBUTION,LA GENERALE DE DISTRIBUTION,ORG
230,PERSON_KAMOUN_BILEL,BILEL KAMMOUN,PERSON
231,CO_OIL_GAS_ENGINEERING_COMPANY,OIL ET GAS ENGINEERING COMPANY,ORG
232,PERSON_BENAYED_ABDELWAHEB,ABDELWAHEB BEN-AYED,PERSON
233,CO_AGRICOLE_SIDI_DAOUED,AGRICOLE SIDI DAOUED,ORG
234,PERSON_KOUBAA_THAMEUR,THAMEUR KOUBAA,PERSON
235,CO_SAVEURS_MEDITERRANEENNES,SAVEURS MEDITERRANEENNES,ORG
236,PERSON_CHAABANE_MAHER,MAHER CHAABANE,PERSON
237,CO_CHAABANE_FRERES,SOCIETE CHAABANE FRERES,ORG
238,PERSON_RAJAH_KILANI,KILANI RAJAH,PERSON
239,CO_MARIA_IMMOBILIER,MARIA IMMOBILIER,ORG
240,PERSON_KALAI_MOHAMED,Mohamed Kalai,PERSON
241,CO_ITALIAN_STYLE,ITALIAN STYLE,ORG
242,PERSON_CHAABANE_FARAH,FARAH CHAABANE,PERSON
243,CO_FERRAILLE,LA FERRAILLE,ORG
244,PERSON_CHAABANE_NABIL,NABIL CHAABANE,PERSON
245,PERSON_BRAHAM_JAMEL,JAMEL BRAHAM,PERSON
246,CO_MULTIMARQUES_GROUPE_MODE_TUNISIE,MULTIMARQUES GROUPE DE MODE TUNISIE,ORG
247,PERSON_KALAI_IMED,IMED KALAI,PERSON
248,ORGMENTION_Maghreb Management Industries,Maghreb Management Industries,ORG
249,PERSON_KALAI_AMEUR,AMEUR KALAI,PERSON
250,CO_TUNISIENNE_INDUSTRIES_ALIMENTAIRES,SOCIETE TUNISIENNE DES INDUSTRIES ALIMENTAIRES,ORG
251,PERSON_BENDHIAB_MOURAD,MOURAD BEN-DHIAB,PERSON
252,CO_MARBRERIE_BEN_DHIAB_MARBRE_SANITAIRE,SOCIETE MARBRERIE BEN-DHIAB MARBRE SANITAIRE,ORG
253,PERSON_ZERZERI_MEHDI,MEHDI ZERZERI,PERSON
254,CO_EUROMAG,EUROMAG,ORG
255,PERSON_ZERZERI_MOHAMED_RIDHA_HEDI,MOHAMED RIDHA HEDI ZERZERI,PERSON
256,PERSON_HACHICHA_SAMI,SAMI HACHICHA,PERSON
257,ORGMENTION_Société l'Equipement Hydraulique,Société l'Equipement Hydraulique,ORG
258,PERSON_BOURICHA_LEILA,LEILA BOURICHA,PERSON
259,CO_ENGINEERING_CONSULTING_SERVICES_OFFICE,"SOCIETE ENGINEERING, CONSULTING ET SERVICES OFFICE ECSO",ORG
260,PERSON_CHAABANE_NAJLA_SIRINE,NAJLA SIRINE CHAABANE,PERSON
261,CO_ARROUM_TRANSPORT_SATM,SOCIETE ARROUM DE TRANSPORT SATM,ORG
262,PERSON_CHAABANE_RIDHA_ALI,RIDHA ALI CHAABANE,PERSON
263,PERSON_CHAABANE_MOHAMED,MOHAMED CHAABANE,PERSON
264,CO_TAOUFIK_DENTREPOSAGE_FRIGORIFIQUE_SOTEF,SOCIETE TAOUFIK DENTREPOSAGE FRIGORIFIQUE SOTEF,ORG
265,CO_SOGEPI,SOGEPI,ORG
266,PERSON_BENAYED_FERIEL_SELAMI,FERIEL SELLAMI BEN-AYED,PERSON
267,CO_POIDS_LOURD_SUD_SERVICES,POIDS LOURD SUD SERVICES,ORG
268,PERSON_STA_LAZHAR,LAZHAR STA,PERSON
269,CO_BINA_HOLDING,BINA HOLDING,ORG
270,PERSON_SAIDI_MOHAMED,MOHAMED SAIDI,PERSON
271,CO_BEN_GRIFFIN,SOCIETE BEN-GRIFFIN,ORG
272,PERSON_KAMOUN_KARIM,KARIM KAMMOUN,PERSON
273,CO_MILLENIUM_GROUP,MILLENIUM GROUP,ORG
274,PERSON_LOUKIL_MOHAMED,MOHAMED LOUKIL,PERSON
275,CO_HUARD_TUNISIE,HUARD TUNISIE,ORG
276,CO_GABES_MARINE_TANKERS,GABES MARINE TANKERS,ORG
277,PERSON_ELOUMI_TAOUFIK,TAOUFIK ELLOUMI,PERSON
278,CO_D_INDUSTRIE_MECANIQUE_DIVERSE_IMD,SOCIETE D'INDUSTRIE MECANIQUE DIVERSE IMD,ORG
279,PERSON_AMOUS_IMED,IMED AMOUS,PERSON
280,CO_COPRAA,COPRAA,ORG
281,PERSON_SIDHOM_MOHAMED,MOHAMED SIDHOM,PERSON
282,CO_MULTI_SERVICE_RAPIDE,SOCIETE MULTI SERVICE RAPIDE MSR,ORG
283,PERSON_SASI_WISEM,WISSEM SASSI,PERSON
284,CO_NEGOTRADE,NEGOTRADE,ORG
285,PERSON_MICHELARD_JEAN_PAUL,JEAN PAUL MICHELARD,PERSON
286,CO_EURO_AFRICA_TRADE,EURO AFRICA TRADE,ORG
287,PERSON_BOURICHA_JALILA_REGUIG,JALILA REGUIG BOURICHA,PERSON
288,CO_BOURICHA_PROMOTION_IMMOBILIERE,BOURICHA DE PROMOTION IMMOBILIERE,ORG
289,PERSON_BELTAIFA_MOUNIR,MOUNIR BELTAIFA,PERSON
290,CO_BRIDGERS_FRANCE,BRIDGERS FRANCE,ORG
291,PERSON_NAFTI_HAYET,HAYET NAFTI,PERSON
292,CO_AFRIQUE_CHIMIE,SOCIETE AFRIQUE CHIMIE,ORG
293,ORGMENTION_Société des Industries Nouvelles du Plastique,Société des Industries Nouvelles du Plastique,ORG
294,PERSON_MATERI_MERYEM,MERYEM MATERI,PERSON
295,CO_IMMOBILIERE_BAB_MENARA,SOCIETE IMMOBILIERE BAB MENARA,ORG
296,PERSON_TRIKI_SAMIA,SAMIA TRIKI,PERSON
297,CO_ALNAJEH_AGRICOLE,SOCIETE ALNAJEH AGRICOLE,ORG
298,PERSON_ZOUARI_MOHAMED,MOHAMED ZOUARI,PERSON
299,CO_ZOUARI_MOTORS,ZOUARI MOTORS,ORG
300,PERSON_HAMAMI_ARBIA,ARBIA HAMMAMI,PERSON
301,CO_GENERALE_TEXTILE,GENERALE TEXTILE,ORG
302,PERSON_MATERI_TAHER,TAHER MATERI,PERSON
303,CO_NEFISSA_IMMOBILIERE,SOCIETE NEFISSA IMMOBILIERE,ORG
304,PERSON_AMAT_JUAN_MOLINS,JUAN MOLINS AMAT,PERSON
305,CO_TUNISO_ANDALOUSE_CIMENT_BLANC,SOCIETE TUNISO ANDALOUSE DE CIMENT BLANC,ORG
306,PERSON_MRAIHI_HABIB,HABIB MRAIHI,PERSON
307,CO_STB_SICAR,STB SICAR,ORG
308,PERSON_HAMAMI_NACEUR,NACEUR HAMMAMI,PERSON
309,CO_JOIE_DACCUEIL_DIVERTISSEMENT_JAD,LA JOIE DACCUEIL ET DE DIVERTISSEMENT JAD,ORG
310,PERSON_BENSESI_SABEH,SABEH BEN-SESSI,PERSON
311,CO_ITALIANO,SOCIETE ITALIANO,ORG
312,PERSON_HADJSALAH_MONGI,MONGI HADJ SALAH,PERSON
313,PERSON_ABDENADHER_HAMADI,HAMMADI ABDENNADHER,PERSON
314,CO_NOUVELLES_CYCLES,NOUVELLES CYCLES,ORG
315,PERSON_ABDENADHER_HATEM,HATEM ABDENNADHER,PERSON
316,PERSON_ABDENADHER_AHMED,AHMED ABDENNADHER,PERSON
317,CO_CHAABANE_CIE,SOCIETE CHAABANE ET CIE,ORG
318,PERSON_CHAABANE_NOURI,NOURI CHAABANE,PERSON
319,PERSON_CHAABANE_IBRAHIM,IBRAHIM CHAABANE,PERSON
320,PERSON_STEFANELI_STEFANO,STEFANO STEFANELLI,PERSON
321,CO_VENERE_COSMETICA_DETERGENTI_ITALIA,VENERE COSMETICA & DETERGENTI ITALIA,ORG
322,PERSON_BRAHAM_GHASEN,GHASSEN BRAHAM,PERSON
323,CO_FASHION_SQUARE,SOCIETE FASHION SQUARE,ORG
324,PERSON_BENAMOR_INES_SLAMA,INES SLAMA BEN-AMOR,PERSON
325,CO_IMMOBILIERE_INES_TUNISIE,SOCIETE IMMOBILIERE INES DE TUNISIE,ORG
326,PERSON_DARGHOUTH_MOHAMED_RADHI,MOHAMED RADHI DARGHOUTH,PERSON
327,CO_AR_FILTER,AR FILTER,ORG
328,PERSON_CHAABANE_MOEZ,MOEZ CHAABANE,PERSON
329,CO_CABINET_DEXPERTISE_DASSISTANCE_CEA,CABINET DEXPERTISE ET DASSISTANCE CEA,ORG
330,PERSON_SALAH_SAMI,SAMI SALAH,PERSON
331,CO_CASA_ITALIA,CASA ITALIA,ORG
332,PERSON_HAMROUNI_JALILA,JALILA HAMROUNI,PERSON
333,PERSON_DEBAYA_ALI,ALI DEBAYA,PERSON
334,CO_SENED_SICAR,SENED SICAR,ORG
