rank,node_id,label,draw_class,betweenness,x,y
1511,CO_CENTRALE_DACHAT_DISTRIBUTION_CAD,SOCIETE CENTRALE DACHAT ET DE DISTRIBUTION CAD,private,0.0,-0.4329,-0.7208
1512,CO_CENTRALE_IMMOBILIERE_LAVENUE,CENTRALE IMMOBILIERE DE LAVENUE,private,12585.4,0.5472,-0.0827
1513,CO_CENTRALE_LAITIERE_BIZERTE,CENTRALE LAITIERE DE BIZERTE CLB,private,639434.6,-0.0404,-0.3013
1514,CO_CENTRALE_LAITIERE_CAP_BON,CENTRALE LAITIERE DU CAP BON CLC,private,66650.9,0.1379,-0.1713
1515,CO_CENTRALE_LAITIERE_MAHDIA,CENTRALE LAITIERE DE MAHDIA CLM,private,360611.1,0.0706,-0.1834
1516,CO_CENTRALE_LAITIERE_NORD,CENTRALE LAITIERE DU NORD CLN,private,923708.1,0.1346,-0.1731
1517,CO_CENTRALE_LAITIERE_SIDI_BOUZID,CENTRALE LAITIERE DE SIDI BOUZID CLSB,private,849139.7,0.1244,-0.1822
1518,CO_CENTRALE_MAGASIN_GENERAL,CENTRALE MAGASIN GENERAL,private,31945.7,0.3416,0.3437
1519,CO_CENTRALE_MATERIEL_DEQUIPEMENTS_CME,LA CENTRALE DU MATERIEL ET DEQUIPEMENTS CME,private,0.0,-0.2560,-0.8104
1520,CO_CENTRALE_PRODUITS_LAITIERS,CENTRALE DES PRODUITS LAITIERS CPL,private,0.0,0.3087,-0.5038
1521,CO_CENTRALE_TRAVAUX_PUBLICS,SOCIETE CENTRALE DES TRAVAUX PUBLICS,private,0.0,0.6445,-0.1585
1522,CO_CENTRALE_TUNISIENNE_D_INDUSTRIE_PEINTURES_CETIP,CENTRALE TUNISIENNE D'INDUSTRIE DE PEINTURES CETIP,private,34899.0,0.6093,-0.4674
1523,CO_CENTRAL_BANK_OF_TUNISIA,CENTRAL BANK OF TUNISIA,private,0.0,-0.2577,0.3910
1524,CO_CENTRAL_INDUSTRIELLE_DALIMENTATION_CIA,CENTRAL INDUSTRIELLE DALIMENTATION CIA,private,0.0,0.3230,-0.3452
1525,CO_CENTRAL_PARC_AUTO,CENTRAL PARC AUTO,private,0.0,0.0638,-0.7594
1526,CO_CENTRAL_PARTNERS,CENTRAL PARTNERS,private,0.0,0.0002,-0.4251
1527,CO_CENTRAL_TUNISIAN_FRUIT,CENTRAL TUNISIAN FRUIT CTF,private,46542.0,0.4790,-0.3403
1528,CO_CENTRE_ABDALLAH_BEN_MASSOUD_FORMATION_PROFESSIONNELLE,CENTRE ABDALLAH BEN-MASSOUD DE FORMATION PROFESSIONNELLE,private,0.0,-0.3355,-0.2119
1529,CO_CENTRE_AVICOLE_SIDI_ABID,CENTRE AVICOLE SIDI ABID,private,0.0,-0.1674,-0.6667
1530,CO_CENTRE_BETON,CENTRE BETON,private,0.0,-0.0612,0.1436
1531,CO_CENTRE_BUSNESS_DIVERS,CENTRE BUSNESS DIVERS,private,0.0,0.4307,0.7537
1532,CO_CENTRE_CERAMIQUE_CONSTRUCTION,SOCIETE CENTRE DE LA CERAMIQUE ET DE LA CONSTRUCTION,private,0.0,0.1298,-0.3447
1533,CO_CENTRE_CONSTRUCTION_METALLIQUE,CENTRE DE CONSTRUCTION METALLIQUE,private,293525.7,0.1545,-0.4949
1534,CO_CENTRE_CONSTRUCTION_METALLIQUE_SOCECOM,SOCIETE CENTRE CONSTRUCTION METALLIQUE SOCECOM,private,0.0,0.1571,-0.5758
1535,CO_CENTRE_DAPPAREILLAGE_ORTHOPEDIQUE_AMANA,CENTRE DAPPAREILLAGE ORTHOPEDIQUE AMANA,private,0.0,0.3130,-0.5107
1536,CO_CENTRE_DIMAGERIE_MEDICALE_LAC,CENTRE DIMAGERIE MEDICALE DU LAC,private,0.0,-0.1907,-0.9377
1537,CO_CENTRE_DIMAGERIE_MEDICALE_SFAX_IBN_ZOHR,CENTRE DIMAGERIE MEDICALE SFAX IBN ZOHR,private,0.0,0.0077,-0.1808
1538,CO_CENTRE_DIMAGERIE_RADIO_DIAGNOSTIC_CARTHAGE_MEDICAL,CENTRE DIMAGERIE ET RADIO DIAGNOSTIC CARTHAGE MEDICAL,private,0.0,-0.2251,0.7531
1539,CO_CENTRE_DIMMOBILIER_CAPITAL,SOCIETE CENTRE DIMMOBILIER DU CAPITAL,private,0.0,0.6490,-0.1573
1540,CO_CENTRE_DOPHTALMOLOGIE_LASER_EXCIMER,CENTRE DOPHTALMOLOGIE DU LASER EXCIMER,private,0.0,-0.1780,-0.4930
1541,CO_CENTRE_D_AFFAIRES_BEJA,CENTRE D'AFFAIRES DE BEJA,private,0.0,-0.3914,0.2717
1542,CO_CENTRE_D_ETUDES_FORMATION_PROFESSIONNELLE,CENTRE D'ETUDES ET DE FORMATION PROFESSIONNELLE,private,0.0,-0.5766,0.5551
1543,CO_CENTRE_D_ETUDES_MISE_A_NIVEAU_CETUMIN,CENTRE D ETUDES ET MISE A NIVEAU CETUMIN,private,0.0,-0.3737,0.3913
1544,CO_CENTRE_D_ETUDES_PROMOTION_NOUVELLES_TECHNOLOGIES_CEPENT,CENTRE D'ETUDES ET DE PROMOTION DES NOUVELLES TECHNOLOGIES CEPENT,private,41929.2,0.0848,-0.3230
1545,CO_CENTRE_D_ETUDES_RECHERCHES_TELECOMMUNICATIONS,CENTRE D'ETUDES ET DE RECHERCHES DES TELECOMMUNICATIONS,private,0.0,-0.0335,0.1102
1546,CO_CENTRE_D_ETUDES_RECHERCHES_TELECOMMUNICATION_CERT,CENTRE D'ETUDES ET DE RECHERCHES DE TELECOMMUNICATION CERT,private,0.0,-0.0368,0.1115
1547,CO_CENTRE_D_ETUDE_RECHERCHES_TELECOMMUNICATIONS,CENTRE D'ETUDE ET DE RECHERCHES DES TELECOMMUNICATIONS,private,0.0,-0.0322,0.1106
1548,CO_CENTRE_D_ETUDE_RECHERCHE_DEDITION_EN_COMPTABILITE_AUDIT_CERE,"CENTRE D'ETUDE, DE RECHERCHE ET DEDITION EN COMPTABILITE ET AUDIT CERECA",private,0.0,-0.1551,-0.7596
1549,CO_CENTRE_ENVIRONNEMENT,SOCIETE CENTRE ENVIRONNEMENT,private,0.0,0.3339,-0.2007
1550,CO_CENTRE_ESSADOK_POUR_CULTURE_DEVELOPPEMENT,CENTRE ESSADOK POUR LA CULTURE ET LE DEVELOPPEMENT,private,0.0,-0.5546,0.5677
1551,CO_CENTRE_FINANCIER_AUX_ENTREPRENEURS_TUNISIE,CENTRE FINANCIER AUX ENTREPRENEURS TUNISIE,private,648754.6,0.2022,0.1020
1552,CO_CENTRE_IND_D_ETUDES_FABRICATION_CIEF,CENTRE IND D'ETUDES ET DE FABRICATION CIEF,private,0.0,-0.6981,-0.4949
1553,CO_CENTRE_INTERNATIONAL_RECHERCHE_CONSULTATION_SCIENTIFIQUE,CENTRE INTERNATIONAL DE RECHERCHE ET DE LA CONSULTATION SCIENTIFIQUE CIRCS,private,0.0,-0.5602,0.5717
1554,CO_CENTRE_NATIONAL_INFORMATIQUE,CENTRE NATIONAL INFORMATIQUE,private,0.0,-0.3641,0.3809
1555,CO_CENTRE_PROMOTION_EXPORTATIONS_CEPEX,CENTRE DE PROMOTION DES EXPORTATIONS CEPEX,private,0.0,-0.3647,0.1973
1556,CO_CENTRE_RADIOLOGIE_DIMAGERIE_NUMERIQUE_SIRINE,CENTRE DE RADIOLOGIE ET DIMAGERIE NUMERIQUE SIRINE,private,0.0,-0.8665,-0.0268
1557,CO_CENTRE_SHOPPING_LOISIRS_TOURISTIQUES_CELOTO,CENTRE DE SHOPPING ET DE LOISIRS TOURISTIQUES CELOTO,private,0.0,0.2066,0.7919
1558,CO_CENTRE_SHOPPING_LOISIRS_TOURISTIQUE_CELOTO,CENTRE DE SHOPPING ET DE LOISIRS TOURISTIQUE CELOTO,private,0.0,-0.6592,-0.6138
1559,CO_CENTRE_SONIA_DESTHETIQUE,CENTRE SONIA DESTHETIQUE,private,0.0,0.1401,-0.8079
1560,CO_CENTRE_TECHNIQUE_LEMBALLAGE,CENTRE TECHNIQUE DE LEMBALLAGE,private,0.0,-0.6680,0.1572
1561,CO_CEPOVETT,CEPOVETT,private,0.0,0.4478,-0.4807
1562,CO_CEPOVETT_FRANCE,CEPOVETT FRANCE,private,34903.5,0.4492,-0.4802
1563,CO_CEPTUNES,CEPTUNES,private,23272.0,0.4299,0.6416
1564,CO_CERAMIQUES_SUD,LES CERAMIQUES DU SUD,private,36566.2,-0.0533,0.1036
1565,CO_CERAMIQUE_ARTISTIQUE_TUNISIE_CERAT,CERAMIQUE ARTISTIQUE DE TUNISIE CERAT,private,20.5,0.3462,0.6147
1566,CO_CERAMIQUE_CHEBEDDA_SOCER,SOCIETE DE CERAMIQUE DE CHEBEDDA SOCER,private,302412.5,0.3462,0.6159
1567,CO_CERAMIQUE_INDUSTRIE,CERAMIQUE INDUSTRIE,private,338063.7,0.0780,-0.2817
1568,CO_CERAMIQUE_TUNISIENNE,CERAMIQUE TUNISIENNE,private,0.0,-0.1941,-0.2861
1569,CO_CERCLE_DARCHITECTURE_DECORATION_DENGINEERING_PILOTAGE_CADEP,"LE CERCLE DARCHITECTURE, DE DECORATION, DENGINEERING ET DE PILOTAGE CADEP",private,0.0,0.3216,0.5004
1570,CO_CERCLE_IMMOBILIER,LE CERCLE IMMOBILIER,private,488292.0,-0.7995,-0.3945
1571,CO_CEREALES_COLLECTE,CEREALES COLLECTE,private,610909.8,0.4595,0.1040
1572,CO_CEREALIS,CEREALIS,private,449263.9,0.2966,-0.4972
1573,CO_CEREA_NORD,CEREA NORD,private,0.0,-0.4754,-0.5854
1574,CO_CERECA,CERECA,private,0.0,-0.1508,-0.7564
1575,CO_CES,CES,private,0.0,0.0811,-0.0093
1576,CO_CESAR,CESAR,private,23272.0,-0.1025,-0.6650
1577,CO_CESAR_TRAVEL_SERVICE,CESAR TRAVEL SERVICE,private,267363.5,0.8138,0.3828
1578,CO_CETN_DISTRIBUTION,SOCIETE CETN DISTRIBUTION,private,0.0,0.2751,-0.5969
1579,CO_CETRAM_CO,CETRAM CO,private,0.0,0.3519,0.3409
1580,CO_CEVA_SANTE_ANIMALE,CEVA SANTE ANIMALE,private,0.0,0.7052,0.2919
1581,CO_CEVA_SANTE_ANIMALE_TUNISIE,CEVA SANTE ANIMALE TUNISIE,private,162881.0,0.7040,0.2927
1582,CO_CFAO,CFAO,private,0.0,0.2222,0.1556
1583,CO_CFC,CFC,private,0.0,-0.4656,0.2896
1584,CO_CFI_SICAR,CFI SICAR,private,255902.3,0.3562,0.3463
1585,CO_CF_SICAR,CF SICAR,private,0.0,0.3475,0.3463
1586,CO_CGM,CGM,private,57245.6,0.5016,0.0816
1587,CO_CGSI_SAFA,SOCIETE CGSI SAFA,private,0.0,-0.2637,0.1377
1588,CO_CGS_MEDIA_PLV,CGS MEDIA PLV,private,0.0,-0.7169,0.2300
1589,CO_CHAABANE_ACCESSOIRES_AUTO,CHAABANE ACCESSOIRES AUTO,private,0.0,0.6664,0.4605
1590,CO_CHAABANE_BRICOLAGE_CENTER_TEEMYS,CHAABANE BRICOLAGE CENTER TEEMYS,private,0.0,-0.2359,-0.8279
1591,CO_CHAABANE_CIE,SOCIETE CHAABANE ET CIE,private,23274.2,-0.2533,-0.8104
1592,CO_CHAABANE_COMMERCE_INTERNATIONAL,SOCIETE CHAABANE DE COMMERCE INTERNATIONAL,private,23272.0,0.6407,-0.1606
1593,CO_CHAABANE_FILS,ENTREPRISE CHAABANE ET FILS,private,1073396.6,-0.2536,-0.8511
1594,CO_CHAABANE_FRERES,SOCIETE CHAABANE FRERES,private,906808.8,-0.1470,-0.3004
1595,CO_CHAABANE_GENERAL_SERVICES,CHAABANE GENERAL SERVICES CGS,private,495780.8,-0.2790,0.3162
1596,CO_CHAABANE_MOTEUR,CHAABANE MOTEUR,private,0.0,-0.3412,-0.8078
1597,CO_CHAABANE_POUR_FRUITS,SOCIETE CHAABANE POUR LES FRUITS,private,0.0,-0.3103,-0.7930
1598,CO_CHAABANE_PRODUCTION_AGRICOLE_SCPA,SOCIETE CHAABANE DE PRODUCTION AGRICOLE SCPA,private,0.0,-0.3211,-0.8084
1599,CO_CHAABANE_SCE_DISTRIBUTION_CARBURANT,SOCIETE CHAABANE SCE DISTRIBUTION DE CARBURANT,private,0.0,-0.3458,-0.8049
1600,CO_CHAABANE_SECURITY_CONSULTING,SOCIETE CHAABANE SECURITY CONSULTING,private,0.0,-0.1943,-0.9355
1601,CO_CHAABANE_STYLE,CHAABANE STYLE,private,0.0,0.6687,0.4604
1602,CO_CHAABANE_TRADE_COMPANY_CTRACOM,CHAABANE TRADE COMPANY CTRACOM,private,0.0,-0.3443,-0.8079
1603,CO_CHAABENE_DEQUIPEMENT_RAPIDE_CER,SOCIETE CHAABENE DEQUIPEMENT RAPIDE CER,private,66778.7,-0.3419,-0.8670
1604,CO_CHAABENE_IMMOBILIERE,SOCIETE CHAABENE IMMOBILIERE,private,0.0,0.3216,0.4957
1605,CO_CHAARI_INTERNATIONAL_TRADE,CHAARI INTERNATIONAL TRADE,private,0.0,-0.2630,0.8394
1606,CO_CHAARI_PNEU,SOCIETE CHAARI PNEU,private,0.0,-0.2647,0.8367
1607,CO_CHAHIA,SOCIETE CHAHIA,private,909152.0,0.3179,0.4976
1608,CO_CHAHIA_SAN,CHAHIA SAN,private,67124.9,0.0865,0.2488
1609,CO_CHAHLA,SOCIETE CHAHLA,private,42916.2,0.3203,0.4982
1610,CO_CHAHRAZED,SOCIETE CHAHRAZED,private,118195.6,-0.1047,-0.2794
1611,CO_CHAIEB_MARBRE,CHAIEB MARBRE,private,93079.0,-0.1966,-0.8423
1612,CO_CHAIMA_AGRICOLE,CHAIMA AGRICOLE,private,0.0,-0.8102,0.2183
1613,CO_CHAIMA_SERVICE,CHAIMA SERVICE,private,0.0,0.6491,-0.1528
1614,CO_CHAKIRA_CABLE,CHAKIRA CABLE,private,136899.1,-0.7688,-0.0789
1615,CO_CHAKIRA_DISTRIBUTION,CHAKIRA DISTRIBUTION,private,0.0,-0.7640,-0.0816
1616,CO_CHAKIRA_IMMOBILIER,CHAKIRA IMMOBILIER,private,2130.2,-0.7665,-0.0798
1617,CO_CHAKIRA_INTERNATIONAL,CHAKIRA INTERNATIONAL,private,0.0,-0.7701,-0.0809
1618,CO_CHALLENGE_EXPERTS_SERVICES,CHALLENGE EXPERTS SERVICES CES,private,0.0,-0.4010,-0.5750
1619,CO_CHALLENGE_HOLDING,CHALLENGE HOLDING,private,481.0,0.0009,-0.4266
1620,CO_CHALLENGE_SICAR,CHALLENGE SICAR,private,505016.6,-0.0640,0.2074
1621,CO_CHAMS,CHAMS,private,443610.0,0.0440,0.4497
1622,CO_CHAMS_INTERNATIONAL,CHAMS INTERNATIONAL,private,0.0,0.6489,-0.1577
1623,CO_CHAMS_POTERIS,CHAMS POTERIS,private,0.0,0.0624,0.6428
1624,CO_CHANGEML,CHANGEML,private,0.0,-0.0609,0.7000
1625,CO_CHANGE_LEADERSHIP,CHANGE LEADERSHIP,private,0.0,-0.0638,0.7009
1626,CO_CHAOUCH_CIE_PRODUITS_ALIMENTAIRE,SOCIETE CHAOUCH ET CIE DES PRODUITS ALIMENTAIRE,private,0.0,0.6503,-0.1534
1627,CO_CHAOUCH_COMMERCE,SOCIETE CHAOUCH DE COMMERCE,private,69810.0,-0.8163,-0.3855
1628,CO_CHARLOTTE_DUBAI,CHARLOTTE DUBAI,private,0.0,0.4356,0.6526
1629,CO_CHATEC,SOCIETE CHATEC,private,0.0,-0.7101,0.3594
1630,CO_CHAUDRA,CHAUDRA,private,46542.0,-0.6084,-0.6680
1631,CO_CHAUSSETTES_KENZA,CHAUSSETTES KENZA,private,46542.0,0.4112,-0.6407
1632,CO_CHAUSSETTES_KINDA,CHAUSSETTES KINDA,private,69810.0,0.4483,-0.5722
1633,CO_CHAUSSURES_PALACE,SOCIETE CHAUSSURES PALACE,private,0.0,-0.2450,-0.2593
1634,CO_CHAUSSURE_MEDINA,SOCIETE CHAUSSURE LA MEDINA,private,0.0,-0.3714,-0.6096
1635,CO_CHEMSA_HOLDING,CHEMSA HOLDING,private,93079.0,-0.4511,-0.4266
1636,CO_CHIARA_SHOES,CHIARA SHOES,private,0.0,-0.4250,0.4111
1637,CO_CHIC,CHIC,private,0.0,-0.0028,-0.4260
1638,CO_CHIC_24,CHIC 24,private,0.0,-0.0132,-0.4472
1639,CO_CHIFCO,CHIFCO,private,0.0,0.1029,0.4547
1640,CO_CHIMAP,SOCIETE CHIMAP,private,98036.1,0.1271,-0.6634
1641,CO_CHIMED,SOCIETE CHIMED,private,0.0,-0.7078,0.2353
1642,CO_CHIMEX,CHIMEX,private,0.0,0.5645,0.1387
1643,CO_CHIMICOULEURS,CHIMICOULEURS,private,426.6,-0.1297,0.1245
1644,CO_CHIMICOULEURS_EMBALLAGE,CHIMICOULEURS EMBALLAGE,private,0.0,-0.4017,-0.5159
1645,CO_CHIMICOULEURS_EMBALLAGES_METALLIQUES,CHIMICOULEURS EMBALLAGES METALLIQUES,private,60622.5,-0.1242,0.1237
1646,CO_CHIMICOULEURS_PEINTURE,CHIMICOULEURS PEINTURE,private,1261.6,-0.1284,0.1267
1647,CO_CHIMICOULEURS_PEINTURE_CCP,SOCIETE CHIMICOULEURS PEINTURE CCP,private,0.0,-0.1337,0.1298
1648,CO_CHIMICOULEUR_COMMERCIAL,CHIMICOULEUR COMMERCIAL,private,0.0,-0.1330,0.1282
1649,CO_CHIMIC_DISTRIBUTION,CHIMIC DISTRIBUTION,private,0.0,-0.0998,0.0090
1650,CO_CHIMIE_PRO,CHIMIE PRO,private,0.0,-0.4628,-0.3215
1651,CO_CHIMIQUE_ALKIMIA,SOCIETE CHIMIQUE ALKIMIA,private,412512.3,-0.0609,-0.1704
1652,CO_CHIMIQUE_TUNISIE_LCT,LA CHIMIQUE DE TUNISIE LCT,private,4914.3,-0.1028,0.0099
1653,CO_CHIRAZ_COMMERCE,CHIRAZ DE COMMERCE,private,0.0,0.3631,0.3423
1654,CO_CHIRCHI_DECO_AND_CLEAN,CHIRCHI DECO AND CLEAN,private,0.0,-0.1365,0.8177
1655,CO_CHMN,SOCIETE CHMN,private,0.0,0.2340,0.3967
1656,CO_CHOCOLATERIE_CONFISERIE_TUNISIE_SOTUCHOC,SOCIETE DE CHOCOLATERIE ET DE CONFISERIE TUNISIE SOTUCHOC,private,13178.3,0.0331,0.4416
1657,CO_CHOKRI_DRISS,SOCIETE CHOKRI DRISS,private,0.0,-0.6899,0.1113
1658,CO_CHOKRI_YAHIA_CONFECTION_PLUS_CYC,SOCIETE CHOKRI YAHIA CONFECTION PLUS CYC+,private,0.0,-0.0233,-0.7655
1659,CO_CHOUAIB_BEN_AMOR,SOCIETE CHOUAIB ET BEN-AMOR,private,0.0,-0.8118,-0.3844
1660,CO_CHO_COMPANY,CHO COMPANY,private,153501.1,0.3303,-0.3570
1661,CO_CHO_EXPORT,CHO EXPORT,private,0.0,-0.3074,-0.3717
1662,CO_CHRISTINE_CONFECTION,CHRISTINE CONFECTION,private,319358.2,-0.5914,-0.4932
1663,CO_CHRISTINE_CONFECTION_PLUS,CHRISTINE CONFECTION PLUS,private,12010.9,-0.3021,-0.3718
1664,CO_CHRISTINE_MODE,CHRISTINE MODE,private,0.0,-0.3029,-0.3696
1665,CO_CHRONOBAT,SOCIETE CHRONOBAT,private,0.0,-0.9231,-0.1077
1666,CO_CHRONO_FRET,CHRONO FRET,private,0.0,-0.6791,0.3423
1667,CO_CHRONO_SERVICE,CHRONO SERVICE,private,0.0,0.0663,-0.8296
1668,CO_CIAH,CIAH,private,0.0,0.2498,0.3334
1669,CO_CIC_BANQUES,CIC BANQUES,private,0.0,0.6804,0.3002
1670,CO_CIDET,CIDET,private,0.0,0.8105,0.3827
1671,CO_CIESSE_ITALIAN_TRICOT,CIESSE ITALIAN TRICOT CIT,private,418698.0,0.8855,0.1287
1672,CO_CIESSE_ITALIAN_TRICOT_CLT,CIESSE ITALIAN TRICOT CLT,private,0.0,0.8994,0.1264
1673,CO_CIE_AFRICAINE_PEINTURE,CIE AFRICAINE DE PEINTURE,private,0.0,-0.1122,-0.3605
1674,CO_CIE_GLE_METALLURGIE,CIE GLE DE METALLURGIE CGM,private,0.0,0.5050,0.0840
1675,CO_CIE_MEDITERRANEENNE_GRANITE_MARBRE,CIE MEDITERRANEENNE DE GRANITE ET DE MARBRE CMGM,private,116349.0,-0.4771,-0.2642
1676,CO_CIE_TUNISIENNE_MOTEURS,CIE TUNISIENNE DES MOTEURS CTM,private,23272.0,-0.5862,-0.2810
1677,CO_CIE_TUNISIENNE_SACS,CIE TUNISIENNE DES SACS CTS,private,0.0,0.2752,0.3053
1678,CO_CIE_TUNISIENNE_SEMOULERIE_COTUSEM,CIE TUNISIENNE DE SEMOULERIE COTUSEM,private,0.0,-0.5080,-0.0918
1679,CO_CIFEL,CIFEL,private,0.0,0.4327,-0.7328
1680,CO_CIFE_WATER_ENERGY,CIFE WATER ET ENERGY,private,0.0,-0.0826,-0.1226
1681,CO_CIF_SICAF,CIF SICAF,private,540824.4,-0.1344,0.1238
1682,CO_CILLIUM_CO,CILLIUM ET CO,private,0.0,-0.5681,-0.2179
1683,CO_CILLIUM_PARK,CILLIUM PARK,private,0.0,0.1568,-0.4164
1684,CO_CIL_IMMOBILIERE,CIL IMMOBILIERE,private,0.0,0.2811,-0.5997
1685,CO_CIL_SICAR,CIL SICAR,private,365367.2,0.4756,-0.2433
1686,CO_CIMENTERIE_CAP_BON,CIMENTERIE DU CAP BON,private,102205.1,-0.5018,0.1319
1687,CO_CIMENTERIE_OUM_EL_KHLIL,CIMENTERIE OUM EL-KHLIL,private,0.0,-0.2691,0.1736
1688,CO_CIMENTS_BIZERTE,CIMENTS DE BIZERTE,private,15826.3,-0.2648,0.1739
1689,CO_CIMENTS_DENFIDHA,SOCIETE DES CIMENTS DENFIDHA,private,550836.2,-0.6636,-0.2790
1690,CO_CIMENTS_DOUM_EL_KELIL_CIOK,SOCIETE LES CIMENTS DOUM EL-KELIL CIOK,private,69812.0,-0.5940,-0.0771
1691,CO_CIMENTS_GABES_SCG,SOCIETE DES CIMENTS DE GABES SCG,private,285986.0,-0.0553,-0.1528
1692,CO_CIMENT_AMIANTE,CIMENT AMIANTE,private,0.0,-0.1946,-0.2827
1693,CO_CIMENT_MEDITERRANEE_GAFSA,CIMENT DE LA MEDITERRANEE GAFSA,private,0.0,0.4247,-0.2593
1694,CO_CIMENT_MEDITERRANNE_GAFSA,CIMENT DE LA MEDITERRANNE GAFSA,private,46542.0,-0.3488,0.1915
1695,CO_CINEMA_PARNASSE,CINEMA LE PARNASSE,private,0.0,0.1062,0.7271
1696,CO_CINQUIEME_SAISON,LA CINQUIEME SAISON,private,0.0,0.1074,-0.2585
1697,CO_CINTRE_ERUM,CINTRE ERUM,private,0.0,0.6511,-0.1600
1698,CO_CITADELLE_ARTISTIQUE,LA CITADELLE ARTISTIQUE,private,0.0,0.2765,-0.6017
1699,CO_CITRUS,CITRUS,private,74218.4,-0.1036,0.0085
1700,CO_CITY_CARS,CITY CARS,private,863204.2,-0.1426,0.0402
1701,CO_CITY_CARS_GROS,CITY CARS GROS,private,0.0,-0.1437,0.0418
1702,CO_CITY_MEUBLE,CITY MEUBLE,private,0.0,-0.5194,-0.1679
1703,CO_CITY_SERVICE_INDUSTRIES,CITY SERVICE INDUSTRIES,private,0.0,-0.6304,0.2343
1704,CO_CITY_STREET_IMMOBILIERE,CITY STREET IMMOBILIERE CSI,private,46542.0,0.0553,0.3668
1705,CO_CITY_WOMEN,CITY WOMEN,private,0.0,-0.7706,-0.2669
1706,CO_CIVILE_AGRICOLE_A_REGUEB_SOCIAR,SOCIETE CIVILE AGRICOLE A REGUEB SOCIAR,private,0.0,-0.1667,-0.4600
1707,CO_CIVILE_AGRICOLE_ELWIFAK,SOCIETE CIVILE AGRICOLE ELWIFAK,private,0.0,0.0546,0.0123
1708,CO_CIVILE_AGRICOLE_EL_HOUDA,SOCIETE CIVILE AGRICOLE EL-HOUDA,private,0.0,0.4682,-0.7472
1709,CO_CIVILE_AGRICOLE_SALMA,SOCIETE CIVILE AGRICOLE SALMA,private,0.0,0.0055,-0.5898
1710,CO_CIVILE_AGRICOLE_ZITA,LA SOCIETE CIVILE AGRICOLE ZITA,private,5345.5,-0.4016,-0.5698
1711,CO_CIVILE_ARTISANALE_CREATION_ARTISTIQUE_TAZDAYN,CIVILE ARTISANALE ET DE CREATION ARTISTIQUE TAZDAYN,private,0.0,0.2402,0.3374
1712,CO_CIVILE_IMMOBILIERE,SOCIETE CIVILE IMMOBILIERE,private,144182.0,0.0152,-0.1556
1713,CO_CIVILE_IMMOBILIERE_BLACK_PEARL,SOCIETE CIVILE IMMOBILIERE BLACK PEARL,private,0.0,0.3098,-0.1610
1714,CO_CIVILE_IMMOBILIERE_EL_AMEL,SOCIETE CIVILE IMMOBILIERE EL-AMEL,private,23272.0,0.2473,0.3350
1715,CO_CIVILE_IMMOBILIERE_EL_HANA,SOCIETE CIVILE IMMOBILIERE EL-HANA,private,0.0,-0.8819,0.3033
1716,CO_CIVILE_IMMOBILIERE_EL_WIFAK,SOCIETE CIVILE IMMOBILIERE EL-WIFAK,private,0.0,0.2359,0.3246
1717,CO_CIVILE_IMMOBILIERE_HELIOS,SOCIETE CIVILE IMMOBILIERE HELIOS,private,0.0,-0.0813,-0.5224
1718,CO_CIVILE_IMMOBILIERE_JANNET,SOCIETE CIVILE IMMOBILIERE JANNET,private,5062.6,0.2454,0.3387
1719,CO_CIVILE_IMMOBILIERE_KARIM,SOCIETE CIVILE IMMOBILIERE KARIM,private,698556.6,0.2032,0.0578
1720,CO_CIVILE_IMMOBILIERE_KHEREDDINE_PACHA,SOCIETE CIVILE IMMOBILIERE KHEREDDINE PACHA,private,0.0,0.0561,-0.7003
1721,CO_CIVILE_IMMOBILIERE_MOEZ,SOCIETE CIVILE IMMOBILIERE MOEZ,private,0.0,-0.3086,-0.2598
1722,CO_CIVILE_IMMOBILIERE_ROMAIN_VILLA,SOCIETE CIVILE IMMOBILIERE ROMAIN VILLA,private,46543.0,-0.0346,0.6010
1723,CO_CIVILE_IMMOBILIERE_SOLIDAWTE_AL_MARSA,"LA SOCIETE CIVILE IMMOBILIERE SOLIDAWTE, AL-MARSA",private,0.0,0.9202,0.0258
1724,CO_CIVILE_IMMOBLEL_YOSER,SOCIETE CIVILE ET IMMOBLEL YOSER,private,0.0,-0.3837,0.3698
1725,CO_CIVILE_NAASSEN_FOUCHANA,SOCIETE CIVILE NAASSEN FOUCHANA,private,0.0,0.2074,0.7861
1726,CO_CIVILE_PINS,SOCIETE CIVILE LES PINS,private,0.0,-0.1319,-0.2267
1727,CO_CI_EL_FATH,SOCIETE CI EL-FATH,private,0.0,0.0282,0.5431
1728,CO_CKINOKS,CKINOKS,private,0.0,-0.4192,0.6041
1729,CO_CK_METROLOGIE,CK METROLOGIE,private,0.0,-0.2517,-0.1531
1730,CO_CLASS,SOCIETE CLASS,private,0.0,-0.6219,0.3739
1731,CO_CLAVERTAL,CLAVERTAL,private,0.0,-0.7114,-0.1440
1732,CO_CLAYSTON_TUNIS_GERMELA_BK,CLAYSTON TUNIS GERMELA BK,private,0.0,0.2249,0.6564
1733,CO_CLDET,CLDET,private,0.0,0.8075,0.3827
1734,CO_CLEANET,CLEANET,private,0.0,0.6819,0.2959
1735,CO_CLEAN_NET_SERVICES,SOCIETE CLEAN NET SERVICES,private,0.0,0.4294,0.5542
1736,CO_CLEOPATRE,CLEOPATRE,private,252114.5,0.1364,-0.3843
